# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_2\data\JG047A TMCC1 Gen3 - Probe.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2020-12-17 10:03:32 AM EST
# Run End Date/Time: 2020-12-17 12:00:16 PM EST
# Run Duration: 116 minutes 43 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-08-07 06:05:44 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-08-07 06:05:53 PM EDT
"Well","Well Position","Cycle Number","HEX","ROX"
"89","D17","7","19320.826","158108.94"
"89","D17","8","19284.014","158073.97"
"89","D17","9","19232.02","158070.2"
"89","D17","10","19283.703","158295.05"
"89","D17","11","19416.566","158322.73"
"89","D17","12","19467.748","158446.95"
"89","D17","13","19301.77","158708.73"
"89","D17","14","19251.916","158653.94"
"89","D17","15","19418.402","158582.0"
"89","D17","16","19547.096","158709.69"
"89","D17","17","19527.402","158671.02"
"89","D17","18","19607.064","158678.77"
"89","D17","19","19712.395","158651.6"
"89","D17","20","19703.213","158829.44"
"89","D17","21","19740.7","158815.83"
"89","D17","22","19995.828","158727.69"
"89","D17","23","20459.402","158776.9"
"89","D17","24","21090.781","158802.92"
"89","D17","25","22263.203","158866.19"
"89","D17","26","24187.893","158791.05"
"89","D17","27","27173.117","158814.39"
"89","D17","28","31557.639","158953.86"
"89","D17","29","37545.85","158946.17"
"89","D17","30","44709.664","159180.92"
"89","D17","31","52708.332","159415.6"
"89","D17","32","60891.156","159547.88"
"89","D17","33","68756.68","159537.9"
"89","D17","34","75619.766","159876.88"
"89","D17","35","81933.984","160137.23"
"89","D17","36","87128.71","160183.06"
"89","D17","37","91334.18","160189.2"
"89","D17","38","94739.69","160257.67"
"89","D17","39","97322.414","160482.5"
"89","D17","40","99607.41","160470.02"
"89","D17","41","101025.64","160425.7"
"89","D17","42","102033.06","160389.36"
"89","D17","43","103141.195","160312.4"
"89","D17","44","103885.07","160455.19"
"89","D17","45","104538.7","160592.2"
"89","D17","46","104751.164","160472.89"
"89","D17","47","105262.36","160387.16"
"89","D17","48","105743.3","160288.38"
"89","D17","49","105934.484","160271.12"
"89","D17","50","106365.61","160236.84"
"89","D17","51","106691.195","160560.45"
"89","D17","52","106906.7","160515.23"
"89","D17","53","106979.59","160344.89"
"89","D17","54","107251.16","160316.72"
"89","D17","55","107708.74","160349.53"
"89","D17","56","108075.46","160414.28"
"89","D17","57","108343.49","160539.66"
"89","D17","58","108807.62","160605.92"
"89","D17","59","108900.09","160537.53"
"89","D17","60","108953.85","160349.45"
"89","D17","61","109272.016","160232.11"
"89","D17","62","109586.86","160417.81"
"89","D17","63","109609.766","160576.64"
"89","D17","64","109987.63","160445.69"
"89","D17","65","110214.98","160377.06"
"89","D17","66","110324.41","160524.12"
"89","D17","67","110521.04","160460.28"
"89","D17","68","110949.15","160535.23"
"89","D17","69","111106.125","160505.53"
"89","D17","70","111285.51","160541.77"
"89","D17","71","111615.086","160436.56"
"89","D17","72","111880.98","160445.64"
"89","D17","73","112195.35","160356.31"
"89","D17","74","112321.5","160448.3"
"89","D17","75","112430.42","160717.78"
"89","D17","76","112595.94","160469.67"
"89","D17","77","113124.34","160352.11"
"89","D17","78","113421.38","160678.05"
"89","D17","79","113509.68","160659.17"
"89","D17","80","113534.586","160706.53"
"89","D17","81","113820.4","160679.89"
"89","D17","82","113934.23","160858.66"
"89","D17","83","114272.46","160648.05"
"89","D17","84","114548.37","160516.69"
"89","D17","85","114534.22","160748.97"
"89","D17","86","114805.25","160690.06"
"89","D17","87","115007.13","160711.3"
"89","D17","88","115537.875","160735.36"
"89","D17","89","115674.67","160679.61"
"89","D17","90","115765.234","160520.95"
"91","D19","1","22931.586","171723.81"
"91","D19","2","22988.771","171772.42"
"91","D19","3","23120.588","172282.48"
"91","D19","4","23216.406","172441.61"
"91","D19","5","23201.18","172834.9"
"91","D19","6","23178.875","173008.78"
"91","D19","7","23177.303","173111.89"
"91","D19","8","23332.467","173084.08"
"91","D19","9","23349.166","173179.66"
"91","D19","10","23381.355","173285.6"
"91","D19","11","23342.082","173397.8"
"91","D19","12","23313.389","173365.78"
"91","D19","13","23167.186","173533.28"
"91","D19","14","23105.209","173628.42"
"91","D19","15","23193.416","173661.6"
"91","D19","16","23395.037","173703.1"
"91","D19","17","23494.895","173853.42"
"91","D19","18","23452.96","173855.25"
"91","D19","19","23491.26","173679.62"
"91","D19","20","23647.445","173559.03"
"91","D19","21","23680.63","173674.95"
"91","D19","22","23550.924","173794.03"
"91","D19","23","23509.043","173840.75"
"91","D19","24","23700.033","173791.5"
"91","D19","25","23725.998","173964.05"
"91","D19","26","23781.627","173911.73"
"91","D19","27","23974.852","173915.03"
"91","D19","28","24062.016","173847.53"
"91","D19","29","24467.494","173954.8"
"91","D19","30","25018.967","173866.45"
"91","D19","31","25846.0","173738.72"
"91","D19","32","27050.887","173813.86"
"91","D19","33","28723.678","174003.89"
"91","D19","34","30934.74","174161.2"
"91","D19","35","33794.723","174068.22"
"91","D19","36","37658.938","174081.88"
"91","D19","37","41947.145","174246.67"
"91","D19","38","46667.875","174161.1"
"91","D19","39","51736.816","174170.61"
"91","D19","40","57121.42","174367.89"
"91","D19","41","62350.016","174501.22"
"91","D19","42","67171.77","174786.0"
"91","D19","43","72163.836","175010.05"
"91","D19","44","76980.18","174894.55"
"91","D19","45","81563.07","174850.69"
"91","D19","46","85664.01","175052.98"
"91","D19","47","89622.125","175116.39"
"91","D19","48","93271.39","175080.2"
"91","D19","49","96426.305","175251.58"
"91","D19","50","99640.836","175204.98"
"91","D19","51","102309.61","175073.67"
"91","D19","52","104534.77","175153.3"
"91","D19","53","106737.89","175073.38"
"91","D19","54","108522.42","175175.95"
"91","D19","55","110189.336","175204.73"
"91","D19","56","111510.19","175271.3"
"91","D19","57","112716.93","175286.62"
"91","D19","58","113659.58","175357.77"
"91","D19","59","114861.76","175327.45"
"91","D19","60","115868.76","175287.95"
"91","D19","61","116692.82","175439.69"
"91","D19","62","117401.35","175377.16"
"91","D19","63","117869.03","175342.62"
"91","D19","64","118363.766","175601.48"
"91","D19","65","118991.19","175667.94"
"91","D19","66","119481.336","175675.95"
"91","D19","67","120270.47","175564.12"
"91","D19","68","120799.91","175475.19"
"91","D19","69","121202.945","175490.42"
"91","D19","70","121363.766","175634.77"
"91","D19","71","121965.51","175621.36"
"91","D19","72","122706.88","175696.78"
"91","D19","73","122840.09","175731.4"
"91","D19","74","123381.04","175651.14"
"91","D19","75","123739.35","175522.12"
"91","D19","76","124208.14","175466.5"
"91","D19","77","124558.02","175535.28"
"91","D19","78","124959.46","175780.03"
"91","D19","79","125203.41","175707.25"
"91","D19","80","125491.875","175690.97"
"91","D19","81","126085.05","175739.84"
"91","D19","82","126676.81","175602.27"
"91","D19","83","127118.875","175603.89"
"91","D19","84","127301.875","175680.64"
"91","D19","85","127690.875","175772.64"
"91","D19","86","128017.336","175826.84"
"91","D19","87","128286.16","175716.75"
"91","D19","88","128939.94","175797.45"
"91","D19","89","129293.164","175712.58"
"91","D19","90","129617.61","175747.5"
"92","D20","1","20601.682","161597.66"
"92","D20","2","20704.717","161733.39"
"92","D20","3","20884.027","162564.36"
"92","D20","4","20805.465","162744.44"
"92","D20","5","20775.768","162775.8"
"92","D20","6","20906.299","162890.05"
"92","D20","7","20831.549","162836.78"
"92","D20","8","20778.756","162767.36"
"92","D20","9","20843.982","162802.38"
"92","D20","10","20843.82","162821.39"
"92","D20","11","20845.613","162890.48"
"92","D20","12","21040.264","162847.98"
"92","D20","13","21055.396","162843.73"
"92","D20","14","21016.135","162965.8"
"92","D20","15","21102.848","163075.36"
"92","D20","16","21101.924","163003.28"
"92","D20","17","21120.662","162999.14"
"92","D20","18","21103.49","162959.77"
"92","D20","19","21204.42","162914.28"
"92","D20","20","21279.453","163117.16"
"92","D20","21","21165.486","163139.98"
"92","D20","22","21086.324","163292.28"
"92","D20","23","21138.195","163311.9"
"92","D20","24","21188.172","163238.33"
"92","D20","25","21294.87","163356.98"
"92","D20","26","21490.217","163379.64"
"92","D20","27","21721.29","163360.62"
"92","D20","28","21830.52","163192.83"
"92","D20","29","22039.385","163118.66"
"92","D20","30","22294.068","163411.56"
"92","D20","31","22792.623","163564.8"
"92","D20","32","23639.344","163326.66"
"92","D20","33","24914.72","163213.06"
"92","D20","34","26549.865","163477.3"
"92","D20","35","28718.225","163722.73"
"92","D20","36","31430.322","163658.6"
"92","D20","37","35047.1","163693.0"
"92","D20","38","39086.453","163850.36"
"92","D20","39","43512.707","163932.84"
"92","D20","40","48150.465","163871.95"
"92","D20","41","52890.14","164024.95"
"92","D20","42","57718.023","164030.1"
"92","D20","43","62237.824","164151.19"
"92","D20","44","66602.34","164370.45"
"92","D20","45","71170.09","164264.62"
"92","D20","46","75166.74","164224.44"
"92","D20","47","78867.0","164560.27"
"92","D20","48","82535.93","164747.48"
"92","D20","49","85954.48","164705.67"
"92","D20","50","88951.2","164936.3"
"92","D20","51","91647.99","164849.77"
"92","D20","52","93947.28","164723.89"
"92","D20","53","96111.46","164934.58"
"92","D20","54","98144.36","165054.61"
"92","D20","55","99767.48","165022.56"
"92","D20","56","101031.64","165036.98"
"92","D20","57","102492.625","165134.84"
"92","D20","58","103709.79","165045.95"
"92","D20","59","104734.25","165151.53"
"92","D20","60","105813.84","165141.14"
"92","D20","61","106513.33","165052.9"
"92","D20","62","107093.164","165162.28"
"92","D20","63","107710.08","165064.67"
"92","D20","64","108291.17","165084.45"
"92","D20","65","108645.59","165025.81"
"92","D20","66","109250.13","164967.19"
"92","D20","67","109961.12","165013.44"
"92","D20","68","110605.05","165126.83"
"92","D20","69","110858.16","165340.0"
"92","D20","70","110958.72","165244.58"
"92","D20","71","111643.74","165211.42"
"92","D20","72","112110.48","165151.14"
"92","D20","73","112421.58","165343.94"
"92","D20","74","112927.36","165397.94"
"92","D20","75","113298.234","165326.2"
"92","D20","76","113607.266","165401.1"
"92","D20","77","113950.69","165274.42"
"92","D20","78","114082.16","165208.16"
"92","D20","79","114683.71","165121.58"
"92","D20","80","115129.63","165327.8"
"92","D20","81","115506.8","165242.14"
"92","D20","82","115750.71","165246.25"
"92","D20","83","116104.28","165295.53"
"92","D20","84","116595.84","165314.38"
"92","D20","85","117072.805","165387.4"
"92","D20","86","117032.445","165416.4"
"92","D20","87","117308.89","165289.53"
"92","D20","88","117886.31","165170.02"
"92","D20","89","118308.78","165109.88"
"92","D20","90","118603.19","165181.56"
"97","E1","1","20560.18","172767.16"
"97","E1","2","20680.766","172801.62"
"97","E1","3","20779.365","172689.84"
"97","E1","4","20761.342","172669.16"
"97","E1","5","20819.367","172772.0"
"97","E1","6","20845.469","172946.97"
"97","E1","7","20931.74","172994.55"
"97","E1","8","20943.822","173171.6"
"97","E1","9","20959.275","173155.28"
"97","E1","10","20995.363","173126.03"
"97","E1","11","21061.115","173157.56"
"97","E1","12","21037.387","173095.31"
"97","E1","13","21120.232","173119.9"
"97","E1","14","21122.195","173457.33"
"97","E1","15","20932.717","173465.33"
"97","E1","16","20896.188","173411.47"
"97","E1","17","21129.236","173366.66"
"97","E1","18","21124.992","173347.02"
"97","E1","19","21068.045","173523.44"
"97","E1","20","21157.637","173480.17"
"97","E1","21","21244.453","173441.8"
"97","E1","22","21403.477","173618.95"
"97","E1","23","21753.672","173639.47"
"97","E1","24","22218.332","173771.72"
"97","E1","25","22815.05","173760.4"
"97","E1","26","24024.623","173806.23"
"97","E1","27","26157.0","173773.89"
"97","E1","28","29207.45","173788.8"
"97","E1","29","34133.375","173862.05"
"97","E1","30","41075.805","173992.4"
"97","E1","31","49814.316","174099.27"
"97","E1","32","59595.465","174371.95"
"97","E1","33","69182.69","174702.11"
"97","E1","34","77475.56","174803.14"
"97","E1","35","83916.8","174810.95"
"97","E1","36","88519.68","174790.98"
"97","E1","37","91962.336","174908.97"
"97","E1","38","94424.14","175015.61"
"97","E1","39","96203.35","175001.28"
"97","E1","40","97655.98","175014.39"
"97","E1","41","98814.25","175090.77"
"97","E1","42","100013.82","175262.5"
"97","E1","43","101065.77","175147.78"
"97","E1","44","102077.93","175026.38"
"97","E1","45","103164.805","175148.64"
"97","E1","46","104100.52","175236.03"
"97","E1","47","105192.195","175207.89"
"97","E1","48","106230.88","175113.52"
"97","E1","49","107248.68","175205.52"
"97","E1","50","108207.766","175116.6"
"97","E1","51","108906.086","175148.84"
"97","E1","52","109931.98","175335.39"
"97","E1","53","110873.25","175352.77"
"97","E1","54","111844.33","175383.61"
"97","E1","55","112819.69","175227.78"
"97","E1","56","113742.4","175124.23"
"97","E1","57","114799.37","175316.4"
"97","E1","58","115560.68","175249.94"
"97","E1","59","116058.84","175183.7"
"97","E1","60","117024.27","175309.98"
"97","E1","61","117958.33","175386.72"
"97","E1","62","118808.47","175324.55"
"97","E1","63","119756.95","175480.98"
"97","E1","64","120603.21","175424.58"
"97","E1","65","121638.61","175421.16"
"97","E1","66","122504.28","175393.19"
"97","E1","67","123108.26","175319.98"
"97","E1","68","123876.42","175503.48"
"97","E1","69","124805.37","175464.6"
"97","E1","70","125731.68","175456.12"
"97","E1","71","126570.47","175393.27"
"97","E1","72","127430.04","175343.75"
"97","E1","73","128237.3","175449.08"
"97","E1","74","128975.63","175533.64"
"97","E1","75","129909.07","175476.31"
"97","E1","76","130807.09","175647.11"
"97","E1","77","131897.69","175574.12"
"97","E1","78","132879.61","175553.5"
"97","E1","79","133847.88","175572.97"
"97","E1","80","134903.11","175512.08"
"97","E1","81","136220.0","175494.98"
"97","E1","82","137769.45","175602.02"
"97","E1","83","139335.25","175697.64"
"97","E1","84","141311.22","175594.61"
"97","E1","85","143651.5","175659.25"
"97","E1","86","146101.42","175830.9"
"97","E1","87","148722.0","175791.95"
"97","E1","88","151612.03","175835.77"
"97","E1","89","154660.23","175899.88"
"97","E1","90","157313.16","175921.12"
"98","E2","1","18821.098","150134.44"
"98","E2","2","18929.283","150367.78"
"98","E2","3","18958.273","150644.44"
"98","E2","4","19026.832","150918.47"
"98","E2","5","19055.523","151068.23"
"98","E2","6","18986.52","151036.28"
"98","E2","7","18961.852","151084.08"
"98","E2","8","19095.324","151149.94"
"98","E2","9","19153.15","151136.31"
"98","E2","10","19147.648","151126.9"
"98","E2","11","19132.45","151107.2"
"98","E2","12","19156.664","151364.17"
"98","E2","13","19144.078","151436.94"
"98","E2","14","19216.367","151411.19"
"98","E2","15","19269.076","151481.77"
"98","E2","16","19317.22","151697.69"
"98","E2","17","19238.16","151900.3"
"98","E2","18","19195.047","151843.56"
"98","E2","19","19332.242","151842.14"
"98","E2","20","19459.459","151692.55"
"98","E2","21","19737.393","151554.42"
"98","E2","22","19990.488","151595.39"
"98","E2","23","20379.848","151748.8"
"98","E2","24","21154.426","151765.58"
"98","E2","25","22571.521","151888.66"
"98","E2","26","24844.861","151892.98"
"98","E2","27","28399.816","151907.38"
"98","E2","28","33804.69","151925.77"
"98","E2","29","40956.516","151997.92"
"98","E2","30","49375.953","152013.47"
"98","E2","31","58170.168","152028.53"
"98","E2","32","66001.336","152252.64"
"98","E2","33","72319.44","152249.25"
"98","E2","34","76991.01","152219.25"
"98","E2","35","80156.76","152390.77"
"98","E2","36","82243.79","152347.55"
"98","E2","37","83730.5","152423.8"
"98","E2","38","85175.234","152312.23"
"98","E2","39","86378.305","152270.3"
"98","E2","40","87244.52","152448.52"
"98","E2","41","88061.875","152573.05"
"98","E2","42","89112.164","152628.9"
"98","E2","43","90035.67","152500.06"
"98","E2","44","90721.18","152466.98"
"98","E2","45","91497.54","152571.08"
"98","E2","46","92311.21","152489.4"
"98","E2","47","93167.07","152501.23"
"98","E2","48","93941.01","152433.69"
"98","E2","49","94591.97","152616.95"
"98","E2","50","95379.61","152719.27"
"98","E2","51","96099.37","152638.53"
"98","E2","52","96854.81","152702.44"
"98","E2","53","97626.8","152600.22"
"98","E2","54","98537.62","152587.25"
"98","E2","55","99246.83","152560.42"
