# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_ed1\data\JG075A EGFR Blocker Stoichiometry.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-04-28 09:18:02 AM EDT
# Run End Date/Time: 2022-04-28 11:14:02 AM EDT
# Run Duration: 115 minutes 59 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:34:02 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:34:39 PM EDT
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"2","A2","84","S075_WT","7.210559844970703","2.340094187603114","JG075A_002","false"
"2","A2","85","S075_WT","7.308467388153076","2.3906558716040616","JG075A_002","false"
"2","A2","86","S075_WT","7.3897552490234375","2.4245978732929974","JG075A_002","false"
"2","A2","87","S075_WT","7.4687933921813965","2.456290157269531","JG075A_002","false"
"2","A2","88","S075_WT","7.548661708831787","2.488812614738497","JG075A_002","false"
"2","A2","89","S075_WT","7.6120500564575195","2.5048551031828037","JG075A_002","false"
"2","A2","90","S075_WT","7.660966873168945","2.506426060712804","JG075A_002","false"
"3","A3","1","S075_WT","0.7557411193847656","0.18061236787884055","JG075A_003","false"
"3","A3","2","S075_WT","0.7574153542518616","0.12680943993886978","JG075A_003","false"
"3","A3","3","S075_WT","0.7599401473999023","0.07385707027984373","JG075A_003","false"
"3","A3","4","S075_WT","0.7623805999755859","0.0208203600484606","JG075A_003","false"
"3","A3","5","S075_WT","0.7666909098625183","-0.030346492871673743","JG075A_003","false"
"3","A3","6","S075_WT","0.7704799771308899","-0.08203458841036887","JG075A_003","false"
"3","A3","7","S075_WT","0.7778443098068237","-0.13014741854150175","JG075A_003","false"
"3","A3","8","S075_WT","0.7869710326194763","-0.17649785853591587","JG075A_003","false"
"3","A3","9","S075_WT","0.8002512454986572","-0.21869480846380168","JG075A_003","false"
