# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_s3\data\JG076E_FP004-RP004x_Set_I.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-07-20 10:55:32 AM EDT
# Run End Date/Time: 2022-07-20 12:51:31 PM EDT
# Run Duration: 115 minutes 59 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:32:35 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:32:41 PM EDT
"Well","Well Position","Cycle Number","TET","ROX","HEX","SUN"
"7","A7","35","273018.16","151187.61",,
"7","A7","36","276401.1","151132.94",,
"7","A7","37","279459.78","151121.64",,
"7","A7","38","282509.94","150985.38",,
"7","A7","39","285850.47","150878.84",,
"7","A7","40","288906.56","151002.11",,
"7","A7","41","292092.8","150931.69",,
"7","A7","42","295290.16","150951.5",,
"7","A7","43","298226.84","150962.16",,
"7","A7","44","301214.97","150923.73",,
"7","A7","45","304058.4","151178.98",,
"7","A7","46","307187.0","151115.98",,
"7","A7","47","310387.2","151017.92",,
"7","A7","48","313313.72","150903.5",,
"7","A7","49","316366.2","150877.58",,
"7","A7","50","319285.56","150858.53",,
"7","A7","51","322481.0","151159.2",,
"7","A7","52","326112.4","151000.92",,
"7","A7","53","329653.2","150833.56",,
"7","A7","54","333334.75","150860.67",,
"7","A7","55","337704.3","150895.42",,
"7","A7","56","342865.03","150853.78",,
"7","A7","57","349029.8","150842.34",,
"7","A7","58","356772.16","150750.8",,
"7","A7","59","365445.72","150785.95",,
"7","A7","60","374667.12","150703.11",,
"7","A7","61","384865.56","150602.2",,
"7","A7","62","396098.78","150439.62",,
"7","A7","63","407348.25","150239.39",,
"7","A7","64","418671.5","150124.88",,
"7","A7","65","430009.9","150183.94",,
"7","A7","66","440812.9","150148.55",,
"7","A7","67","451543.94","150043.58",,
"7","A7","68","462693.7","149881.14",,
"7","A7","69","472573.88","149691.81",,
"7","A7","70","481298.16","149577.6",,
"7","A7","71","491111.34","149546.7",,
"7","A7","72","500975.7","149475.66",,
"7","A7","73","510887.22","149447.67",,
"7","A7","74","519234.8","149341.89",,
"7","A7","75","527548.2","149271.92",,
"7","A7","76","534546.2","149287.67",,
"7","A7","77","542535.06","149118.39",,
"7","A7","78","550776.44","149018.61",,
"7","A7","79","559295.4","148975.81",,
"7","A7","80","566978.9","148954.17",,
"7","A7","81","572925.1","149042.64",,
"7","A7","82","578828.2","149008.44",,
"7","A7","83","585544.6","148942.92",,
"7","A7","84","591207.25","148918.75",,
"7","A7","85","596855.8","148992.81",,
"7","A7","86","603862.1","148893.6",,
"7","A7","87","609129.8","148798.66",,
"7","A7","88","614340.4","148669.97",,
"7","A7","89","619321.44","148671.9",,
"7","A7","90","621622.9","148812.38",,
"8","A8","1","85695.92","175079.95",,
"8","A8","2","85385.68","174212.75",,
"8","A8","3","85212.51","172545.33",,
"8","A8","4","85274.484","171055.06",,
"8","A8","5","85738.74","169166.67",,
"8","A8","6","87037.04","166798.58",,
"8","A8","7","90349.77","165232.48",,
"8","A8","8","97348.97","164360.39",,
"8","A8","9","109257.766","163730.56",,
"8","A8","10","126453.305","163177.62",,
"8","A8","11","148272.48","162738.28",,
"8","A8","12","171501.47","162412.58",,
"8","A8","13","192974.38","162237.2",,
"8","A8","14","210310.39","162038.02",,
"8","A8","15","223392.78","161823.05",,
"8","A8","16","232394.78","161888.75",,
"8","A8","17","238217.42","161774.5",,
"8","A8","18","242590.89","161688.28",,
"8","A8","19","245451.31","161725.77",,
"8","A8","20","247352.86","161702.53",,
"8","A8","21","249392.05","161685.56",,
"8","A8","22","250898.11","161745.0",,
"8","A8","23","252057.94","161840.1",,
"8","A8","24","253370.25","161788.17",,
"8","A8","25","254009.19","161826.53",,
"8","A8","26","254981.28","161776.17",,
"8","A8","27","256194.56","161670.14",,
"8","A8","28","257182.03","161773.1",,
"8","A8","29","258317.17","161806.7",,
"8","A8","30","259226.22","161839.3",,
"8","A8","31","260326.78","161856.5",,
"8","A8","32","261331.55","161659.92",,
"8","A8","33","262108.4","161680.12",,
"8","A8","34","263044.9","161873.42",,
"8","A8","35","263925.6","161913.97",,
"8","A8","36","265030.44","161780.95",,
"8","A8","37","265799.9","161619.06",,
"8","A8","38","266897.94","161720.42",,
"8","A8","39","267618.12","161902.31",,
"8","A8","40","268520.8","162039.73",,
"8","A8","41","269492.66","162168.14",,
"8","A8","42","270540.5","161995.78",,
"8","A8","43","271320.25","161930.55",,
"8","A8","44","272124.78","161860.5",,
"8","A8","45","273275.7","162129.73",,
"8","A8","46","274285.03","162146.05",,
"8","A8","47","275378.6","161912.67",,
"8","A8","48","276731.88","161867.19",,
"8","A8","49","278258.6","162026.89",,
"8","A8","50","279632.38","162075.67",,
"8","A8","51","281401.84","162028.4",,
"8","A8","52","283452.62","162006.98",,
"8","A8","53","286043.94","161867.89",,
"8","A8","54","289444.94","161659.19",,
"8","A8","55","293444.34","161745.45",,
"8","A8","56","297926.1","161820.95",,
"8","A8","57","303563.97","161927.69",,
"8","A8","58","310447.75","161988.3",,
"8","A8","59","317809.3","161814.0",,
"8","A8","60","326749.0","161861.94",,
"8","A8","61","336644.72","161844.53",,
"8","A8","62","346968.7","161665.84",,
"8","A8","63","357460.3","161748.97",,
"8","A8","64","368301.12","161681.66",,
"8","A8","65","379173.97","161580.05",,
"8","A8","66","390162.12","161728.3",,
"8","A8","67","400987.44","161729.47",,
"8","A8","68","411049.38","161611.9",,
"8","A8","69","421806.8","161378.48",,
"8","A8","70","432295.6","161259.94",,
"8","A8","71","442524.8","161075.25",,
"8","A8","72","452312.28","161158.19",,
"8","A8","73","462763.88","161240.88",,
"8","A8","74","471844.62","161157.83",,
"8","A8","75","480756.75","160974.19",,
"8","A8","76","489762.7","160982.95",,
"8","A8","77","498839.7","161132.25",,
"8","A8","78","506821.56","160989.8",,
"8","A8","79","514457.7","160976.73",,
"8","A8","80","521807.03","160847.31",,
"8","A8","81","529921.44","160616.55",,
"8","A8","82","536502.25","160073.66",,
"8","A8","83","542843.7","159532.48",,
"8","A8","84","549084.5","158472.81",,
"8","A8","85","554231.0","157470.08",,
"8","A8","86","558003.94","156454.08",,
"8","A8","87","562532.5","155745.77",,
"8","A8","88","567311.25","155123.62",,
"8","A8","89","571101.56","154841.03",,
"8","A8","90","573765.9","154798.11",,
"9","A9","1","153586.73","150289.23",,
"9","A9","2","153159.64","149438.45",,
"9","A9","3","152156.64","147844.23",,
"9","A9","4","152100.48","146901.5",,
"9","A9","5","153027.6","146070.73",,
"9","A9","6","154719.42","144403.45",,
"9","A9","7","157125.81","142957.17",,
"9","A9","8","163173.75","141941.53",,
"9","A9","9","174656.47","141528.12",,
"9","A9","10","192072.95","141165.14",,
"9","A9","11","214439.97","140609.4",,
"9","A9","12","238506.08","140308.73",,
"9","A9","13","260117.86","140107.39",,
"9","A9","14","276731.7","139915.97",,
"9","A9","15","288101.28","139770.69",,
"9","A9","16","295240.16","139543.58",,
"9","A9","17","299759.94","139384.44",,
"9","A9","18","302831.78","139419.48",,
"9","A9","19","305030.8","139466.83",,
"9","A9","20","306811.38","139416.86",,
"9","A9","21","308170.06","139292.22",,
"9","A9","22","309550.53","139316.95",,
"9","A9","23","310895.75","139374.9",,
"9","A9","24","312063.28","139271.7",,
"9","A9","25","313432.06","139244.1",,
"9","A9","26","314153.94","139238.62",,
"9","A9","27","315251.1","139168.6",,
"9","A9","28","316166.66","139315.66",,
"9","A9","29","316882.03","139342.12",,
"9","A9","30","317728.38","139372.89",,
"9","A9","31","318718.28","139357.39",,
"9","A9","32","319779.53","139261.4",,
"9","A9","33","320637.03","139206.89",,
"9","A9","34","321486.28","139169.61",,
"9","A9","35","322536.84","139298.39",,
"9","A9","36","323747.62","139109.23",,
"9","A9","37","324714.8","138972.58",,
"9","A9","38","325814.72","139090.02",,
"9","A9","39","326592.22","139193.03",,
"9","A9","40","327318.47","139196.08",,
"9","A9","41","328230.53","139160.36",,
"9","A9","42","329298.06","139251.33",,
"9","A9","43","330181.75","139247.61",,
"9","A9","44","330972.9","139272.52",,
"9","A9","45","332026.9","139187.55",,
"9","A9","46","333007.6","139277.92",,
"9","A9","47","333751.6","139426.25",,
"9","A9","48","334609.38","139386.27",,
"9","A9","49","335734.6","139236.88",,
"9","A9","50","337104.47","139128.17",,
"9","A9","51","337932.88","138987.5",,
"9","A9","52","339269.75","138909.72",,
"9","A9","53","340629.84","139129.17",,
"9","A9","54","342133.78","139183.19",,
"9","A9","55","344243.1","139119.14",,
"9","A9","56","346716.44","139127.39",,
"9","A9","57","349847.88","139118.52",,
"9","A9","58","353752.16","138999.52",,
"9","A9","59","358761.28","138938.3",,
"9","A9","60","364888.44","138869.64",,
"9","A9","61","371797.84","138799.06",,
"9","A9","62","379852.2","138623.33",,
"9","A9","63","388143.06","138456.12",,
"9","A9","64","397703.28","138272.55",,
"9","A9","65","406756.1","138064.08",,
"9","A9","66","416751.6","137977.34",,
"9","A9","67","425095.38","138070.92",,
"9","A9","68","433513.7","137992.83",,
"9","A9","69","441601.25","137823.45",,
"9","A9","70","449280.1","137623.39",,
"9","A9","71","456354.25","137553.6",,
"9","A9","72","462714.9","137639.52",,
"9","A9","73","468819.25","137589.9",,
"9","A9","74","474281.56","137515.78",,
"9","A9","75","479924.47","137496.72",,
"9","A9","76","483457.25","137514.14",,
"9","A9","77","487638.22","137569.2",,
"9","A9","78","491780.56","137269.39",,
"9","A9","79","495261.12","137191.0",,
"9","A9","80","498337.6","137297.31",,
"9","A9","81","501671.97","137238.16",,
"9","A9","82","504284.1","137185.69",,
"9","A9","83","506826.12","137214.05",,
"9","A9","84","509133.2","137325.11",,
"9","A9","85","510942.0","137333.17",,
"9","A9","86","512985.34","137290.94",,
"9","A9","87","514318.88","137075.3",,
"9","A9","88","515654.84","137045.77",,
"9","A9","89","517106.1","137148.5",,
"9","A9","90","517939.38","137145.58",,
"10","A10","1","174766.23","172932.5",,
"10","A10","2","174646.23","172649.44",,
"10","A10","3","173931.02","171014.19",,
"10","A10","4","172245.25","168466.22",,
"10","A10","5","170929.61","166155.75",,
"10","A10","6","170498.14","164625.81",,
"10","A10","7","170652.89","163862.9",,
"10","A10","8","171948.55","163426.75",,
"10","A10","9","174886.81","163111.6",,
"10","A10","10","180244.4","162706.98",,
"10","A10","11","188524.6","162361.16",,
"10","A10","12","200322.48","161816.5",,
"10","A10","13","215101.75","161578.62",,
"10","A10","14","231542.66","161564.08",,
"10","A10","15","248286.3","161554.12",,
"10","A10","16","263783.0","161411.67",,
"10","A10","17","277598.53","161269.88",,
"10","A10","18","289472.72","161253.06",,
"10","A10","19","299103.0","161259.22",,
"10","A10","20","306957.12","161139.78",,
"10","A10","21","312889.97","161024.8",,
"10","A10","22","317679.97","160962.11",,
"10","A10","23","321391.53","161000.23",,
"10","A10","24","324191.12","160931.61",,
"10","A10","25","326306.16","160965.02",,
"10","A10","26","328392.94","160989.8",,
"10","A10","27","329758.72","160977.45",,
"10","A10","28","331165.56","160999.45",,
"10","A10","29","332635.78","161002.53",,
"10","A10","30","334000.7","160891.72",,
"10","A10","31","335109.5","160782.58",,
"10","A10","32","336064.22","160687.94",,
"10","A10","33","337054.78","160696.3",,
"10","A10","34","338148.62","160659.94",,
"10","A10","35","339286.75","160782.45",,
"10","A10","36","340086.7","160748.98",,
"10","A10","37","340566.3","160746.05",,
"10","A10","38","341482.1","160665.2",,
"10","A10","39","342208.9","160687.44",,
"10","A10","40","343221.4","160815.89",,
"10","A10","41","344358.4","160704.33",,
"10","A10","42","345490.16","160587.02",,
"10","A10","43","346012.84","160604.25",,
"10","A10","44","346852.7","160683.1",,
"10","A10","45","347765.16","160645.78",,
"10","A10","46","348554.4","160758.88",,
"10","A10","47","349421.78","160836.3",,
"10","A10","48","350177.44","160779.28",,
"10","A10","49","350758.88","160862.14",,
"10","A10","50","351435.88","160944.92",,
"10","A10","51","352360.3","160871.95",,
"10","A10","52","353597.4","160845.88",,
"10","A10","53","354639.97","160798.4",,
"10","A10","54","355552.6","160967.5",,
"10","A10","55","356713.22","161047.55",,
"10","A10","56","357236.8","160874.47",,
"10","A10","57","358054.56","160728.4",,
"10","A10","58","359521.1","160739.0",,
"10","A10","59","360954.5","160999.16",,
"10","A10","60","362102.12","160986.4",,
"10","A10","61","363926.66","160903.95",,
"10","A10","62","366672.3","160894.02",,
"10","A10","63","369690.88","160913.9",,
"10","A10","64","373648.5","160864.38",,
"10","A10","65","379127.03","160959.17",,
"10","A10","66","386440.03","160889.12",,
"10","A10","67","395252.8","160826.69",,
"10","A10","68","405278.5","160717.23",,
"10","A10","69","415648.12","160551.84",,
"10","A10","70","426161.0","160388.56",,
"10","A10","71","435466.1","160258.6",,
"10","A10","72","445947.56","160214.08",,
"10","A10","73","454706.47","160357.06",,
"10","A10","74","463391.53","160264.48",,
"10","A10","75","471629.34","160173.92",,
"10","A10","76","479623.5","160206.48",,
"10","A10","77","486269.28","160202.88",,
"10","A10","78","493190.38","159999.5",,
"10","A10","79","499969.8","159863.2",,
"10","A10","80","506380.7","159831.84",,
"10","A10","81","511028.97","159971.27",,
"10","A10","82","516625.0","159971.66",,
"10","A10","83","521510.22","159750.89",,
"10","A10","84","526124.94","159698.92",,
"10","A10","85","530615.7","159835.62",,
"10","A10","86","534854.7","159830.69",,
"10","A10","87","538391.0","159833.33",,
"10","A10","88","541974.56","159737.78",,
"10","A10","89","545033.9","159507.88",,
"10","A10","90","548436.6","159451.38",,
"11","A11","1","173778.61","171681.62",,
"11","A11","2","173624.47","171336.55",,
"11","A11","3","172637.05","169165.58",,
"11","A11","4","170963.19","166552.64",,
"11","A11","5","169382.42","164707.19",,
"11","A11","6","169119.86","163025.62",,
"11","A11","7","169469.22","162317.94",,
"11","A11","8","170380.19","161874.34",,
"11","A11","9","172689.36","161505.5",,
"11","A11","10","176619.11","161353.14",,
"11","A11","11","182181.84","161284.23",,
"11","A11","12","189488.72","160995.61",,
"11","A11","13","198404.83","160779.47",,
"11","A11","14","208587.52","160704.98",,
"11","A11","15","219165.47","160446.92",,
"11","A11","16","229864.45","160385.3",,
"11","A11","17","240755.61","160459.6",,
"11","A11","18","251239.03","160221.47",,
"11","A11","19","261164.89","159942.88",,
"11","A11","20","270332.88","159957.17",,
"11","A11","21","278524.38","159940.34",,
"11","A11","22","285923.38","159989.28",,
"11","A11","23","293006.03","159815.12",,
"11","A11","24","299278.78","159863.22",,
"11","A11","25","304549.72","159629.16",,
"11","A11","26","309115.5","159492.44",,
"11","A11","27","312987.94","159668.12",,
"11","A11","28","316393.7","159773.2",,
"11","A11","29","319812.0","159615.16",,
"11","A11","30","322783.7","159419.17",,
"11","A11","31","325136.78","159408.84",,
"11","A11","32","327137.97","159372.56",,
"11","A11","33","329497.62","159409.2",,
"11","A11","34","331688.66","159609.95",,
"11","A11","35","333780.12","159429.81",,
"11","A11","36","335432.84","159387.56",,
"11","A11","37","337014.03","159449.98",,
"11","A11","38","338422.28","159300.39",,
"11","A11","39","340380.9","159402.0",,
"11","A11","40","341802.6","159499.77",,
"11","A11","41","343289.03","159412.39",,
"11","A11","42","344601.03","159474.94",,
"11","A11","43","346231.2","159467.53",,
"11","A11","44","347902.78","159427.27",,
"11","A11","45","349255.34","159399.56",,
"11","A11","46","350763.62","159401.02",,
"11","A11","47","352142.44","159500.11",,
"11","A11","48","353728.22","159359.92",,
"11","A11","49","355179.56","159326.78",,
"11","A11","50","356794.56","159148.44",,
"11","A11","51","358102.53","159105.94",,
"11","A11","52","359828.16","159217.5",,
"11","A11","53","361165.75","159412.05",,
"11","A11","54","362500.38","159457.19",,
"11","A11","55","364184.2","159332.42",,
"11","A11","56","366250.84","159235.1",,
"11","A11","57","368423.66","159312.97",,
"11","A11","58","371009.38","159408.38",,
"11","A11","59","373532.06","159385.98",,
"11","A11","60","377340.03","159416.12",,
"11","A11","61","382259.72","159315.81",,
"11","A11","62","388622.7","159186.89",,
"11","A11","63","395552.72","159182.83",,
"11","A11","64","402627.4","159405.0",,
"11","A11","65","411268.1","159371.12",,
"11","A11","66","419406.03","159097.84",,
"11","A11","67","426493.7","158966.77",,
"11","A11","68","433747.8","159088.05",,
"11","A11","69","440731.44","159150.6",,
"11","A11","70","446957.62","159154.08",,
"11","A11","71","453724.75","159198.03",,
"11","A11","72","459054.47","159196.61",,
"11","A11","73","464977.53","159128.39",,
"11","A11","74","470212.78","159186.45",,
"11","A11","75","476284.06","159016.47",,
"11","A11","76","481627.84","159046.5",,
"11","A11","77","486591.66","158971.8",,
"11","A11","78","491100.4","159075.03",,
"11","A11","79","495939.38","158895.48",,
"11","A11","80","501838.0","158262.62",,
"11","A11","81","511226.88","156843.14",,
"11","A11","82","525132.0","155292.02",,
"11","A11","83","535290.44","154121.31",,
"11","A11","84","538985.7","153343.92",,
"11","A11","85","539344.8","152672.06",,
"11","A11","86","539148.8","152347.9",,
"11","A11","87","538809.44","151922.45",,
"11","A11","88","539327.9","151659.84",,
"11","A11","89","539126.25","151234.5",,
"11","A11","90","539973.56","151130.81",,
"12","A12","1","161574.3","165885.66",,
"12","A12","2","161569.25","165616.17",,
"12","A12","3","161934.48","164001.08",,
"12","A12","4","161255.48","161629.33",,
"12","A12","5","160051.25","159546.78",,
"12","A12","6","159842.17","158220.19",,
"12","A12","7","160647.08","157254.97",,
"12","A12","8","163820.62","156594.94",,
"12","A12","9","169216.48","156314.98",,
"12","A12","10","178930.06","156176.89",,
"12","A12","11","194586.16","155994.34",,
"12","A12","12","216508.05","155827.45",,
"12","A12","13","241972.5","155593.64",,
"12","A12","14","266885.03","155222.77",,
"12","A12","15","288434.94","155002.97",,
"12","A12","16","304337.4","154832.28",,
"12","A12","17","316085.56","154687.28",,
"12","A12","18","323557.53","154610.4",,
"12","A12","19","328606.44","154599.97",,
"12","A12","20","331986.7","154613.5",,
"12","A12","21","334674.1","154595.83",,
"12","A12","22","336554.28","154505.06",,
"12","A12","23","338207.03","154478.33",,
"12","A12","24","339973.4","154421.12",,
"12","A12","25","341214.1","154496.89",,
"12","A12","26","342606.03","154444.89",,
"12","A12","27","343799.84","154453.1",,
"12","A12","28","344741.72","154436.47",,
"12","A12","29","345954.53","154544.7",,
"12","A12","30","347227.34","154457.03",,
"12","A12","31","347914.38","154338.33",,
"12","A12","32","348976.7","154282.77",,
"12","A12","33","349860.66","154245.9",,
"12","A12","34","350524.78","154439.05",,
"12","A12","35","351656.88","154504.83",,
"12","A12","36","353198.38","154400.47",,
"12","A12","37","354372.0","154297.6",,
"12","A12","38","355305.78","154281.03",,
"12","A12","39","356010.12","154233.05",,
"12","A12","40","356945.22","154193.5",,
"12","A12","41","358031.47","154354.1",,
"12","A12","42","359240.56","154304.75",,
"12","A12","43","360035.7","154265.53",,
"12","A12","44","360671.16","154358.83",,
"12","A12","45","361254.3","154427.27",,
"12","A12","46","362286.6","154542.53",,
"12","A12","47","363236.7","154587.61",,
"12","A12","48","364318.4","154455.03",,
"12","A12","49","365377.0","154351.2",,
"12","A12","50","366457.28","154386.89",,
"12","A12","51","367349.1","154368.48",,
"12","A12","52","367860.3","154368.92",,
"12","A12","53","369093.22","154377.8",,
"12","A12","54","370035.06","154432.05",,
"12","A12","55","370915.22","154322.88",,
"12","A12","56","372031.78","154209.34",,
"12","A12","57","373319.94","154174.56",,
"12","A12","58","375434.84","154149.23",,
"12","A12","59","376544.22","154154.52",,
"12","A12","60","378246.66","154109.56",,
"12","A12","61","379714.38","154208.25",,
"12","A12","62","381631.25","154260.06",,
"12","A12","63","384349.44","154186.77",,
"12","A12","64","387895.1","154157.92",,
"12","A12","65","391849.34","154115.23",,
"12","A12","66","397073.22","154019.86",,
"12","A12","67","403389.97","153946.39",,
"12","A12","68","411014.97","153900.08",,
"12","A12","69","418795.7","153855.5",,
"12","A12","70","427880.97","153930.69",,
"12","A12","71","438512.06","153897.81",,
"12","A12","72","448196.78","153932.72",,
"12","A12","73","457429.25","153954.92",,
"12","A12","74","467281.22","153832.22",,
"12","A12","75","475838.97","153732.16",,
"12","A12","76","483196.47","153668.84",,
"12","A12","77","490179.5","153603.16",,
"12","A12","78","496297.25","153594.86",,
"12","A12","79","502211.66","153610.34",,
"12","A12","80","507025.56","153425.27",,
"12","A12","81","510891.38","153357.92",,
"12","A12","82","514762.9","153396.69",,
"12","A12","83","517954.03","153344.22",,
"12","A12","84","521058.5","153213.58",,
"12","A12","85","524171.6","153186.02",,
"12","A12","86","526657.06","153243.28",,
"12","A12","87","528706.3","153390.25",,
"12","A12","88","530633.44","153382.0",,
"12","A12","89","532254.8","153334.4",,
"12","A12","90","533656.25","153297.66",,
"13","A13","1","162929.61","167149.08",,
"13","A13","2","162881.06","166779.55",,
"13","A13","3","162913.06","165896.48",,
"13","A13","4","162421.97","164020.02",,
"13","A13","5","161515.77","161576.67",,
"13","A13","6","160813.25","159514.62",,
"13","A13","7","160962.62","158598.56",,
"13","A13","8","162578.45","158221.03",,
"13","A13","9","165531.14","157972.14",,
"13","A13","10","170042.16","157703.22",,
"13","A13","11","175715.38","157530.81",,
"13","A13","12","182589.78","157388.55",,
"13","A13","13","190111.02","157390.1",,
"13","A13","14","197961.88","157105.23",,
"13","A13","15","206129.97","156862.44",,
"13","A13","16","214264.53","156904.28",,
"13","A13","17","222604.27","156916.98",,
"13","A13","18","230504.97","156752.83",,
"13","A13","19","237573.22","156751.05",,
