# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_2\data\JG045A TMCC1 Gen3 EvaGreen.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2020-11-05 10:11:48 AM EST
# Run End Date/Time: 2020-11-05 12:23:07 PM EST
# Run Duration: 131 minutes 18 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-08-07 06:02:02 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-08-07 06:05:19 PM EDT
"Well","Well Position","Cycle Number","SYBR","ROX"
"139","F19","158","186123.28","136654.14"
"139","F19","159","143724.4","136477.81"
"139","F19","160","98949.78","136252.92"
"139","F19","161","63141.99","136211.61"
"139","F19","162","38425.695","136218.34"
"139","F19","163","27211.072","136206.3"
"139","F19","164","24920.836","136192.7"
"139","F19","165","24387.357","136200.33"
"139","F19","166","23779.13","135910.9"
"139","F19","167","23876.389","135734.25"
"139","F19","168","23430.533","135832.39"
"139","F19","169","22847.162","135705.27"
"139","F19","170","22598.113","135687.61"
"139","F19","171","22273.02","135527.27"
"139","F19","172","22085.777","135454.33"
"139","F19","173","21848.629","135318.08"
"139","F19","174","21575.168","135010.1"
"139","F19","175","21197.83","135193.31"
"139","F19","176","21075.986","135257.25"
"139","F19","177","20991.9","135326.67"
"139","F19","178","20169.273","135118.97"
"139","F19","179","19922.117","135095.67"
"139","F19","180","20179.172","134823.36"
"139","F19","181","19466.717","134320.45"
"139","F19","182","19507.666","134671.88"
"139","F19","183","18930.264","134363.72"
"139","F19","184","18542.35","134248.5"
"139","F19","185","18859.67","134025.31"
"139","F19","186","18527.463","134110.53"
"139","F19","187","18274.87","133915.94"
"139","F19","188","17835.36","133904.48"
"139","F19","189","17938.318","133923.28"
"139","F19","190","17597.951","133878.73"
"139","F19","191","17425.07","133889.34"
"139","F19","192","17148.037","133659.89"
"139","F19","193","17222.92","133261.08"
"139","F19","194","16824.914","133263.25"
"139","F19","195","16579.164","133427.64"
"139","F19","196","16286.602","133184.64"
"139","F19","197","16013.652","133226.84"
"139","F19","198","16135.083","132921.28"
"139","F19","199","15787.002","132695.66"
"139","F19","200","15543.774","132527.2"
"139","F19","201","15656.56","132370.23"
"139","F19","202","15373.025","132344.17"
"139","F19","203","15225.579","132228.73"
"139","F19","204","14898.648","131970.05"
"139","F19","205","14934.033","131927.8"
"139","F19","206","14742.319","132012.92"
"139","F19","207","14432.431","131674.34"
"139","F19","208","14619.646","131386.47"
"139","F19","209","14202.67","131367.38"
"139","F19","210","14095.081","131214.2"
"139","F19","211","13922.323","131215.8"
"139","F19","212","13953.169","130774.98"
"139","F19","213","13545.746","130895.766"
"139","F19","214","13616.967","130728.27"
"139","F19","215","13594.22","130424.91"
"139","F19","216","13544.267","130543.43"
"139","F19","217","13190.349","130363.12"
"139","F19","218","12803.292","130523.24"
"139","F19","219","12862.286","130330.5"
"139","F19","220","12820.675","130167.65"
"139","F19","221","12663.365","129977.59"
"139","F19","222","12358.715","129677.5"
"140","F20","1","22947.45","156790.48"
"140","F20","2","23345.365","156725.52"
"140","F20","3","24128.238","156405.38"
"140","F20","4","24392.89","156165.14"
"140","F20","5","24897.62","155878.66"
"140","F20","6","25067.053","155743.64"
"140","F20","7","25188.857","155754.78"
"140","F20","8","25411.895","155551.66"
"140","F20","9","25702.002","155428.94"
"140","F20","10","25910.676","155443.47"
"140","F20","11","26027.926","155348.03"
"140","F20","12","26118.08","155209.1"
"140","F20","13","26307.246","155093.61"
"140","F20","14","26568.266","154995.3"
"140","F20","15","26821.814","154914.94"
"140","F20","16","27039.281","154903.2"
"140","F20","17","27202.086","155110.19"
"140","F20","18","27508.996","155073.61"
"140","F20","19","27577.514","154946.42"
"140","F20","20","27630.027","154867.66"
"140","F20","21","27798.338","154857.4"
"140","F20","22","27970.537","154806.2"
"140","F20","23","27949.066","154772.56"
"140","F20","24","28081.271","154630.89"
"140","F20","25","28140.137","154401.39"
"140","F20","26","28392.318","154405.11"
"140","F20","27","28638.361","154625.36"
"140","F20","28","28660.045","154683.55"
"140","F20","29","28922.598","154842.92"
"140","F20","30","29124.213","154849.11"
"140","F20","31","29086.084","154964.2"
"140","F20","32","29456.082","155175.5"
"140","F20","33","29615.652","155103.36"
"140","F20","34","29705.826","155021.25"
"140","F20","35","29973.016","155083.45"
"140","F20","36","30218.697","155199.06"
"140","F20","37","30531.986","155192.73"
"140","F20","38","30655.92","155143.73"
"140","F20","39","30846.068","155219.75"
"140","F20","40","31121.533","155190.58"
"140","F20","41","31106.074","155230.14"
"140","F20","42","31039.838","155158.72"
"140","F20","43","31336.979","155161.23"
"140","F20","44","31407.936","155506.73"
"140","F20","45","31423.799","155537.22"
"140","F20","46","31580.123","155382.6"
"140","F20","47","31829.572","155294.03"
"140","F20","48","31799.32","155343.84"
"140","F20","49","31996.002","155248.06"
"140","F20","50","32225.725","155214.31"
"140","F20","51","32294.545","155460.4"
"140","F20","52","32128.877","155511.78"
"140","F20","53","32144.834","155469.12"
"140","F20","54","32328.14","155449.08"
"140","F20","55","32630.857","155689.02"
"140","F20","56","32688.77","155680.2"
"140","F20","57","32547.398","155667.58"
"140","F20","58","32478.842","155589.05"
"140","F20","59","32548.578","155595.94"
"140","F20","60","32803.473","155612.66"
"140","F20","61","32623.111","155622.19"
"140","F20","62","32601.56","155627.45"
"140","F20","63","32673.469","155596.12"
"140","F20","64","32844.54","155814.64"
"140","F20","65","32912.47","155885.69"
"140","F20","66","33177.6","155553.27"
"140","F20","67","33038.996","155476.31"
"140","F20","68","32820.758","155832.17"
"140","F20","69","33033.754","155968.39"
"140","F20","70","33167.59","156012.1"
"140","F20","71","33227.33","155871.36"
"140","F20","72","33274.953","155793.94"
"140","F20","73","33228.934","156011.05"
"140","F20","74","33408.902","156144.44"
"140","F20","75","33514.066","156121.44"
"140","F20","76","33349.48","156043.53"
"140","F20","77","33593.562","156139.6"
"140","F20","78","33685.387","156136.36"
"140","F20","79","33820.938","156234.2"
"140","F20","80","33641.7","156208.1"
"140","F20","81","33705.21","156120.69"
"140","F20","82","33561.785","156188.19"
"140","F20","83","33799.223","156075.8"
"140","F20","84","33744.71","156007.31"
"140","F20","85","33843.977","156221.52"
"140","F20","86","33713.44","156218.9"
"140","F20","87","33804.203","156346.56"
"140","F20","88","33752.098","156263.6"
"140","F20","89","33879.14","156113.42"
"140","F20","90","33841.477","156030.14"
"140","F20","91","33020.25","151828.77"
"140","F20","92","32550.033","152556.78"
"140","F20","93","32516.783","152180.52"
"140","F20","94","32150.592","152253.03"
"140","F20","95","31836.807","152272.44"
"140","F20","96","31273.078","152150.25"
"140","F20","97","31128.93","152625.2"
"140","F20","98","30413.684","152644.14"
"140","F20","99","30340.883","152519.9"
"140","F20","100","30187.535","152961.83"
"140","F20","101","29914.408","152563.64"
"140","F20","102","29533.254","152684.11"
"140","F20","103","29365.889","153111.47"
"140","F20","104","28985.33","152550.06"
"140","F20","105","28847.615","152694.69"
"140","F20","106","28605.299","152672.61"
"140","F20","107","28262.918","152678.52"
"140","F20","108","27907.613","152787.36"
"140","F20","109","27653.906","152409.39"
"140","F20","110","27701.992","152722.55"
"140","F20","111","27599.83","152302.27"
"140","F20","112","27575.87","152477.48"
"140","F20","113","27030.488","152595.73"
"140","F20","114","27207.627","152417.44"
"140","F20","115","26846.742","152413.0"
"140","F20","116","26402.37","152609.8"
"140","F20","117","26443.273","152668.88"
"140","F20","118","26111.451","152709.7"
"140","F20","119","26233.182","153032.53"
"140","F20","120","25597.318","152481.33"
"140","F20","121","25487.312","152537.88"
"140","F20","122","25242.555","152605.92"
"140","F20","123","25111.297","152482.77"
"140","F20","124","24521.201","152493.03"
"140","F20","125","24663.64","152666.69"
"140","F20","126","24817.008","152751.34"
"140","F20","127","24364.855","152507.8"
"140","F20","128","24328.275","152553.9"
"140","F20","129","24056.49","152200.61"
"140","F20","130","23613.014","152589.78"
"140","F20","131","23630.934","152515.19"
"140","F20","132","23220.262","152370.67"
"140","F20","133","22878.963","152366.73"
"140","F20","134","23143.594","152425.92"
"140","F20","135","22768.826","152655.33"
"140","F20","136","22504.02","152010.45"
"140","F20","137","22547.078","152002.89"
"140","F20","138","22250.557","152146.27"
"140","F20","139","21908.389","151874.53"
"140","F20","140","21761.314","152282.3"
"140","F20","141","21631.32","151904.84"
"140","F20","142","21516.188","152114.69"
"140","F20","143","21352.49","151768.08"
"140","F20","144","21049.912","151874.56"
"140","F20","145","21161.182","151541.11"
"140","F20","146","20714.383","151268.64"
"140","F20","147","20794.355","151835.28"
"140","F20","148","20240.357","151258.84"
"140","F20","149","20236.428","151448.42"
"140","F20","150","20055.502","151572.42"
"140","F20","151","19920.55","151069.75"
"140","F20","152","19710.158","151148.31"
"140","F20","153","19448.896","151214.77"
"140","F20","154","19408.873","150841.02"
"140","F20","155","19189.422","151038.8"
"140","F20","156","19174.578","150910.44"
"140","F20","157","18921.229","150614.34"
"140","F20","158","19017.633","150580.4"
"140","F20","159","18511.887","150521.53"
"140","F20","160","18308.738","150511.19"
"140","F20","161","18164.322","150527.75"
"140","F20","162","17671.992","150094.44"
"140","F20","163","17533.645","150032.22"
"140","F20","164","17586.096","150201.45"
"140","F20","165","17563.277","150172.2"
"140","F20","166","17640.049","150047.72"
"140","F20","167","17032.023","149653.5"
"140","F20","168","17061.434","149763.7"
"140","F20","169","16947.36","149618.61"
"140","F20","170","16407.04","149772.1"
"140","F20","171","16363.966","149226.73"
"140","F20","172","16662.967","149397.5"
"140","F20","173","16139.495","148906.44"
"140","F20","174","16175.191","149285.67"
"140","F20","175","16067.419","149066.2"
"140","F20","176","15662.4795","148748.56"
"140","F20","177","15541.42","148837.61"
"140","F20","178","16015.72","148564.84"
"140","F20","179","15444.191","148700.08"
"140","F20","180","15189.475","148331.75"
"140","F20","181","15151.366","148550.67"
"140","F20","182","15065.032","148081.19"
"140","F20","183","14771.044","147969.14"
"140","F20","184","14884.131","148158.28"
"140","F20","185","14798.592","147659.02"
"140","F20","186","14491.195","147662.88"
"140","F20","187","14484.923","147604.64"
"140","F20","188","14631.894","147507.11"
"140","F20","189","14476.179","147749.88"
"140","F20","190","14218.376","147321.38"
"140","F20","191","14259.217","147326.34"
"140","F20","192","14167.035","146631.88"
"140","F20","193","13880.438","146639.05"
"140","F20","194","13901.803","146998.53"
"140","F20","195","13824.844","146716.56"
"140","F20","196","13819.222","146674.88"
"140","F20","197","13670.912","146159.06"
"140","F20","198","13169.292","146038.11"
"140","F20","199","13431.72","145830.92"
"140","F20","200","12770.223","146014.67"
"140","F20","201","12952.743","145748.7"
"140","F20","202","13106.623","145691.62"
"140","F20","203","12891.42","145671.7"
"140","F20","204","12658.22","145365.8"
"140","F20","205","12598.801","145057.5"
"140","F20","206","12307.8125","145209.06"
"140","F20","207","12511.478","144530.78"
"140","F20","208","12452.27","144746.27"
"140","F20","209","12078.724","144538.27"
"140","F20","210","12302.492","144555.98"
"140","F20","211","12186.238","144285.95"
"140","F20","212","11928.214","144173.8"
"140","F20","213","11878.24","144401.06"
"140","F20","214","11926.153","143827.31"
"140","F20","215","11592.22","143722.72"
"140","F20","216","11504.718","143685.06"
"140","F20","217","11579.533","143495.55"
"140","F20","218","11551.461","143536.77"
"140","F20","219","11298.4","142779.36"
"140","F20","220","11140.564","142998.92"
"140","F20","221","10979.645","142894.11"
"140","F20","222","10880.796","142979.84"
"145","G1","1","31537.9","157319.33"
"145","G1","2","31777.98","156545.28"
"145","G1","3","32076.588","154171.62"
"145","G1","4","32078.414","152723.67"
"145","G1","5","32173.088","152065.45"
"145","G1","6","32246.863","151877.36"
"145","G1","7","32436.498","151797.53"
"145","G1","8","32602.617","151770.77"
"145","G1","9","32618.828","151741.75"
"145","G1","10","32928.93","151578.05"
"145","G1","11","33195.477","151496.94"
"145","G1","12","33491.8","151441.75"
"145","G1","13","33639.22","151331.73"
"145","G1","14","33988.523","151329.61"
"145","G1","15","34118.78","151440.0"
"145","G1","16","34267.465","151476.88"
"145","G1","17","34525.67","151449.6"
"145","G1","18","34708.918","151437.1"
"145","G1","19","34835.613","151426.72"
"145","G1","20","35131.89","151430.56"
"145","G1","21","35350.402","151363.1"
"145","G1","22","35919.82","151377.78"
"145","G1","23","36404.76","151549.95"
"145","G1","24","37366.28","151562.81"
"145","G1","25","39068.387","151577.2"
"145","G1","26","41964.027","151536.98"
"145","G1","27","47101.105","151506.36"
"145","G1","28","55952.02","151570.25"
"145","G1","29","70539.336","151643.58"
"145","G1","30","92883.66","151706.75"
"145","G1","31","122057.98","151733.78"
"145","G1","32","154376.73","151804.83"
"145","G1","33","184492.7","151931.02"
"145","G1","34","208259.88","152085.25"
"145","G1","35","225292.86","152054.03"
"145","G1","36","236643.02","152044.61"
"145","G1","37","243769.97","152053.08"
"145","G1","38","247931.92","152163.22"
"145","G1","39","250783.94","152276.53"
"145","G1","40","253019.92","152313.67"
"145","G1","41","254420.48","152302.16"
"145","G1","42","255505.73","152381.47"
"145","G1","43","256469.08","152491.3"
"145","G1","44","257579.8","152442.69"
"145","G1","45","258318.05","152457.62"
"145","G1","46","258984.73","152517.03"
"145","G1","47","259597.67","152533.36"
"145","G1","48","260176.55","152577.89"
"145","G1","49","260544.53","152616.5"
"145","G1","50","260914.25","152550.98"
"145","G1","51","261499.98","152563.64"
"145","G1","52","262096.8","152516.62"
"145","G1","53","262414.1","152594.22"
"145","G1","54","262651.8","152567.17"
"145","G1","55","262916.78","152679.83"
"145","G1","56","263578.25","152835.61"
"145","G1","57","263839.03","152916.42"
"145","G1","58","263794.12","152914.08"
"145","G1","59","264094.88","152988.42"
"145","G1","60","264335.47","153013.36"
"145","G1","61","264193.34","153001.38"
"145","G1","62","264630.7","152912.39"
"145","G1","63","265108.38","152915.62"
"145","G1","64","265057.66","152877.23"
"145","G1","65","265062.84","153047.67"
"145","G1","66","265379.75","153019.17"
"145","G1","67","265562.28","152860.6"
"145","G1","68","265719.22","152779.83"
"145","G1","69","266016.34","152953.73"
"145","G1","70","265827.78","153006.84"
"145","G1","71","266201.94","153061.73"
"145","G1","72","266718.62","153133.83"
"145","G1","73","267028.28","153125.45"
"145","G1","74","267215.9","153086.27"
