# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_ed1\data\JG075A EGFR Blocker Stoichiometry.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-04-28 09:18:02 AM EDT
# Run End Date/Time: 2022-04-28 11:14:02 AM EDT
# Run Duration: 115 minutes 59 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:34:02 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:34:39 PM EDT
"Well","Well Position","Cycle Number","EVAGREEN","ROX"
"7","A7","50","427878.53","142278.03"
"7","A7","51","459975.6","142307.27"
"7","A7","52","495582.0","142422.19"
"7","A7","53","531145.44","142478.36"
"7","A7","54","565186.5","142439.7"
"7","A7","55","597530.1","142592.44"
"7","A7","56","628319.2","142657.66"
"7","A7","57","655230.1","142995.25"
"7","A7","58","682032.5","143195.67"
"7","A7","59","707845.56","143150.06"
"7","A7","60","732599.25","143008.53"
"7","A7","61","754260.7","143051.11"
"7","A7","62","776087.94","143048.22"
"7","A7","63","797966.94","143341.48"
"7","A7","64","818990.75","143351.88"
"7","A7","65","837058.25","143222.28"
"7","A7","66","854364.25","143382.31"
"7","A7","67","871371.75","143516.84"
"7","A7","68","889858.9","143422.92"
"7","A7","69","904910.94","143503.92"
"7","A7","70","918983.44","143405.61"
"7","A7","71","933806.44","143475.47"
"7","A7","72","947215.6","143520.88"
"7","A7","73","959823.3","143625.48"
"7","A7","74","970564.2","143338.83"
"7","A7","75","979423.1","142534.36"
"7","A7","76","984599.4","141799.31"
"7","A7","77","991142.56","141277.1"
"7","A7","78","999597.44","140808.11"
"7","A7","79","1010390.4","140459.77"
"7","A7","80","1023466.2","140311.14"
"7","A7","81","1036771.94","140214.72"
"7","A7","82","1048921.8","140008.78"
"7","A7","83","1059928.5","139901.47"
"7","A7","84","1069845.1","139827.84"
"7","A7","85","1078402.0","139631.27"
"7","A7","86","1086176.8","139555.4"
"7","A7","87","1092420.8","139545.81"
"7","A7","88","1097683.9","139503.92"
"7","A7","89","1103286.6","139431.7"
"7","A7","90","1109237.6","139412.92"
"8","A8","1","233593.12","150839.27"
"8","A8","2","232492.34","149759.97"
"8","A8","3","230536.36","148150.95"
"8","A8","4","229739.08","147735.9"
"8","A8","5","229436.7","147410.02"
"8","A8","6","229477.34","146911.45"
"8","A8","7","229858.81","146702.64"
"8","A8","8","230182.25","146712.45"
"8","A8","9","231117.39","146864.56"
"8","A8","10","231806.25","146687.36"
"8","A8","11","232736.98","146616.69"
"8","A8","12","234216.6","146658.36"
"8","A8","13","235379.19","146848.36"
"8","A8","14","237230.73","146880.02"
"8","A8","15","239872.67","146845.94"
"8","A8","16","243635.58","146839.34"
"8","A8","17","249735.05","146946.86"
"8","A8","18","257816.03","146864.83"
"8","A8","19","269701.25","146807.77"
"8","A8","20","285341.38","146865.5"
"8","A8","21","305048.28","147028.6"
"8","A8","22","327877.12","147027.9"
"8","A8","23","351094.88","147044.28"
"8","A8","24","373127.66","147066.45"
"8","A8","25","391205.44","147295.02"
"8","A8","26","407659.28","147295.83"
"8","A8","27","420695.53","147306.36"
"8","A8","28","429678.5","147311.45"
"8","A8","29","435799.1","147305.33"
"8","A8","30","440675.47","147515.92"
"8","A8","31","444760.6","147582.94"
"8","A8","32","446590.16","147645.3"
"8","A8","33","449450.9","147570.62"
"8","A8","34","452075.84","147498.3"
"8","A8","35","453074.03","147573.88"
"8","A8","36","454377.0","147564.5"
"8","A8","37","455538.75","147532.22"
"8","A8","38","456988.97","147738.5"
"8","A8","39","458060.66","147868.55"
"8","A8","40","459158.8","147811.06"
"8","A8","41","460211.3","147837.9"
"8","A8","42","461319.5","147896.75"
"8","A8","43","462692.97","147865.67"
"8","A8","44","463490.22","147864.62"
"8","A8","45","463480.56","147986.45"
"8","A8","46","464597.3","148037.17"
"8","A8","47","465870.9","147982.2"
"8","A8","48","467640.06","148065.53"
"8","A8","49","468510.34","148085.44"
"8","A8","50","469187.6","148094.16"
"8","A8","51","470389.53","148035.27"
"8","A8","52","473847.34","148132.53"
"8","A8","53","477802.6","148135.72"
"8","A8","54","482741.6","148094.19"
"8","A8","55","488662.47","148152.88"
"8","A8","56","498481.38","148154.03"
"8","A8","57","511188.53","148178.7"
"8","A8","58","529086.3","148202.83"
"8","A8","59","550982.3","148290.62"
"8","A8","60","575546.3","148390.89"
"8","A8","61","602067.3","148418.67"
"8","A8","62","629656.7","148418.92"
"8","A8","63","656703.4","148796.05"
"8","A8","64","682623.6","148882.42"
"8","A8","65","707486.9","148906.92"
"8","A8","66","729395.5","148966.94"
"8","A8","67","749721.3","148916.89"
"8","A8","68","768890.9","149110.19"
"8","A8","69","789445.4","149164.47"
"8","A8","70","806673.44","149076.64"
"8","A8","71","824316.25","149097.6"
"8","A8","72","840845.1","149168.22"
"8","A8","73","857510.44","149130.89"
"8","A8","74","872717.56","149357.86"
"8","A8","75","887255.56","149324.92"
"8","A8","76","900480.2","149308.23"
"8","A8","77","913446.1","149409.02"
"8","A8","78","926169.25","149374.45"
"8","A8","79","938343.1","149575.39"
"8","A8","80","950843.2","149727.88"
"8","A8","81","962214.1","149801.94"
"8","A8","82","972626.06","149907.34"
"8","A8","83","983132.9","149887.61"
"8","A8","84","993076.56","149855.75"
"8","A8","85","1002859.1","149559.84"
"8","A8","86","1011162.8","149385.33"
"8","A8","87","1019512.0","149423.48"
"8","A8","88","1025696.7","149122.23"
"8","A8","89","1027284.2","148652.66"
"8","A8","90","1028967.0","148441.52"
"9","A9","1","146052.08","147648.52"
"9","A9","2","145695.94","146981.12"
"9","A9","3","145113.5","145914.03"
"9","A9","4","144782.88","145273.58"
"9","A9","5","144797.14","144916.16"
"9","A9","6","145284.11","144745.73"
"9","A9","7","146209.69","144687.94"
"9","A9","8","147020.56","144569.67"
"9","A9","9","147794.5","144467.52"
"9","A9","10","148516.3","144510.06"
"9","A9","11","149549.83","144440.69"
"9","A9","12","151078.0","144443.73"
"9","A9","13","153289.81","144383.81"
"9","A9","14","155796.39","144343.86"
"9","A9","15","159430.11","144568.98"
"9","A9","16","164598.06","144512.17"
"9","A9","17","171856.97","144473.88"
"9","A9","18","182494.56","144685.83"
"9","A9","19","196883.95","144589.83"
"9","A9","20","215493.02","144477.83"
"9","A9","21","237330.5","144526.66"
"9","A9","22","261574.34","144449.83"
"9","A9","23","285390.6","144483.5"
"9","A9","24","307547.88","144715.98"
"9","A9","25","326761.22","144802.5"
"9","A9","26","341801.34","144684.16"
"9","A9","27","353998.88","144504.38"
"9","A9","28","363220.3","144400.08"
"9","A9","29","369895.47","144488.22"
"9","A9","30","374320.72","144565.92"
"9","A9","31","378276.22","144767.48"
"9","A9","32","381751.44","144769.94"
"9","A9","33","383332.8","144728.88"
"9","A9","34","384657.34","144850.3"
"9","A9","35","386775.78","144810.56"
"9","A9","36","387935.2","144752.88"
"9","A9","37","389195.1","144804.22"
"9","A9","38","390725.03","144982.9"
"9","A9","39","391777.1","144920.3"
"9","A9","40","392292.56","144911.88"
"9","A9","41","392819.47","144897.27"
"9","A9","42","394050.22","144830.55"
"9","A9","43","395213.5","144955.17"
"9","A9","44","396305.06","144914.5"
"9","A9","45","398188.47","144986.25"
"9","A9","46","398190.97","144935.81"
"9","A9","47","398809.03","144974.62"
"9","A9","48","399723.28","144911.75"
"9","A9","49","401801.66","144978.39"
"9","A9","50","403647.8","144941.92"
"9","A9","51","405573.4","145110.58"
"9","A9","52","408267.8","145114.1"
"9","A9","53","412125.38","144979.39"
"9","A9","54","418732.78","144917.03"
"9","A9","55","427752.28","144918.08"
"9","A9","56","439363.5","144855.31"
"9","A9","57","455331.28","145040.94"
"9","A9","58","476816.44","145234.28"
"9","A9","59","501709.38","145197.47"
"9","A9","60","529439.56","145236.83"
"9","A9","61","558486.5","145195.52"
"9","A9","62","587288.56","145395.86"
"9","A9","63","614524.4","145459.61"
"9","A9","64","640476.8","145601.25"
"9","A9","65","664467.25","145594.25"
"9","A9","66","686631.9","145585.12"
"9","A9","67","708395.3","145696.86"
"9","A9","68","729567.75","145700.45"
"9","A9","69","748895.7","145608.89"
"9","A9","70","767827.5","145580.23"
"9","A9","71","785886.75","145735.92"
"9","A9","72","801196.7","145830.33"
"9","A9","73","816773.4","145830.89"
"9","A9","74","832520.7","145800.67"
"9","A9","75","848678.6","145973.72"
"9","A9","76","861931.25","145957.11"
"9","A9","77","875191.3","145852.22"
"9","A9","78","888008.5","145922.05"
"9","A9","79","900492.25","146064.36"
"9","A9","80","912724.0","146082.12"
"9","A9","81","923512.56","146090.22"
"9","A9","82","934161.7","146187.53"
"9","A9","83","945404.75","146097.77"
"9","A9","84","955817.4","146069.73"
"9","A9","85","962939.4","145842.66"
"9","A9","86","969871.75","145365.67"
"9","A9","87","974750.06","145004.16"
"9","A9","88","978727.94","144205.7"
"9","A9","89","979903.1","143172.98"
"9","A9","90","982821.94","142948.4"
"10","A10","1","103899.21","151821.38"
"10","A10","2","103715.58","151006.66"
"10","A10","3","103640.36","149989.98"
"10","A10","4","103746.2","149387.45"
"10","A10","5","104016.65","149024.92"
"10","A10","6","104578.164","148795.62"
"10","A10","7","105369.195","148486.02"
"10","A10","8","106270.945","148476.52"
"10","A10","9","107139.29","148702.48"
"10","A10","10","108105.54","148637.23"
"10","A10","11","109779.664","148572.92"
"10","A10","12","112072.52","148571.06"
"10","A10","13","114505.03","148608.0"
"10","A10","14","117881.64","148636.03"
"10","A10","15","122810.1","148839.72"
"10","A10","16","129783.9","148903.14"
"10","A10","17","139824.39","148879.97"
"10","A10","18","153459.44","148955.58"
"10","A10","19","171155.5","148963.61"
"10","A10","20","193135.88","149144.52"
"10","A10","21","217929.23","149294.9"
"10","A10","22","243841.45","149311.1"
"10","A10","23","268732.66","149253.44"
"10","A10","24","291917.3","149304.98"
"10","A10","25","311847.56","149343.84"
"10","A10","26","327807.1","149351.4"
"10","A10","27","340632.56","149323.47"
"10","A10","28","349970.84","149345.19"
"10","A10","29","356990.75","149396.97"
"10","A10","30","362184.44","149619.61"
"10","A10","31","366322.72","149669.16"
"10","A10","32","368995.97","149576.17"
"10","A10","33","371644.53","149483.64"
"10","A10","34","373698.12","149527.78"
"10","A10","35","375103.28","149608.47"
"10","A10","36","375511.5","149655.2"
"10","A10","37","377438.72","149703.72"
"10","A10","38","378577.56","149652.86"
"10","A10","39","379861.4","149565.3"
"10","A10","40","381946.9","149609.02"
"10","A10","41","383017.06","149733.61"
"10","A10","42","383821.1","149901.55"
"10","A10","43","384685.75","149746.14"
"10","A10","44","385906.25","149654.73"
"10","A10","45","386903.1","149803.69"
"10","A10","46","388046.0","149785.75"
"10","A10","47","389293.56","149716.73"
"10","A10","48","390807.2","149732.22"
"10","A10","49","392710.2","149680.47"
"10","A10","50","394646.88","149803.38"
"10","A10","51","398555.0","149980.86"
"10","A10","52","402820.84","150079.48"
"10","A10","53","409252.47","150144.64"
"10","A10","54","418004.25","150140.2"
"10","A10","55","429980.88","150117.86"
"10","A10","56","448325.5","150159.84"
"10","A10","57","471052.9","150367.33"
"10","A10","58","498889.12","150449.77"
"10","A10","59","530365.2","150548.31"
"10","A10","60","563644.5","150508.31"
"10","A10","61","595641.8","150441.25"
"10","A10","62","626922.5","150655.0"
"10","A10","63","656960.2","150747.48"
"10","A10","64","684022.5","150910.55"
"10","A10","65","710237.9","151060.98"
"10","A10","66","734639.6","151012.89"
"10","A10","67","757815.6","151000.56"
"10","A10","68","779918.44","151100.44"
"10","A10","69","801630.94","151224.8"
"10","A10","70","821601.7","151186.61"
"10","A10","71","839805.8","151262.25"
"10","A10","72","857529.8","151238.7"
"10","A10","73","874686.9","151275.83"
"10","A10","74","890934.25","151363.05"
"10","A10","75","907487.06","151430.72"
"10","A10","76","922501.4","151341.53"
"10","A10","77","937220.94","151518.58"
"10","A10","78","951549.25","151865.81"
"10","A10","79","964655.2","151826.55"
"10","A10","80","977257.9","151732.78"
"10","A10","81","989568.06","151896.05"
"10","A10","82","1001088.6","151779.61"
"10","A10","83","1010247.8","151626.88"
"10","A10","84","1019558.75","151431.78"
"10","A10","85","1026875.44","151114.17"
"10","A10","86","1030647.44","150340.78"
"10","A10","87","1034240.75","149775.58"
"10","A10","88","1036655.8","149303.0"
"10","A10","89","1042643.5","148960.14"
"10","A10","90","1051912.8","148842.89"
"11","A11","1","76282.16","145971.72"
"11","A11","2","76032.26","144798.77"
"11","A11","3","75949.81","143059.6"
"11","A11","4","76254.55","142100.64"
"11","A11","5","77010.52","141645.58"
"11","A11","6","77976.0","141472.22"
"11","A11","7","79072.21","141419.77"
"11","A11","8","80504.6","141307.64"
"11","A11","9","82550.31","141220.36"
"11","A11","10","85301.05","141170.73"
"11","A11","11","89221.555","141240.73"
"11","A11","12","94514.58","141235.48"
"11","A11","13","101730.88","141280.5"
"11","A11","14","111418.266","141361.69"
"11","A11","15","124060.37","141436.36"
"11","A11","16","139736.84","141477.05"
"11","A11","17","158202.16","141554.39"
"11","A11","18","179043.03","141463.78"
"11","A11","19","200787.1","141390.67"
"11","A11","20","222820.34","141541.62"
"11","A11","21","243608.55","141515.66"
"11","A11","22","262477.34","141584.36"
"11","A11","23","279179.28","141484.98"
"11","A11","24","293201.16","141411.5"
"11","A11","25","304614.16","141616.98"
"11","A11","26","313908.53","141695.94"
"11","A11","27","321034.84","141561.84"
"11","A11","28","326290.88","141500.62"
"11","A11","29","330622.72","141768.45"
"11","A11","30","334504.78","141810.28"
"11","A11","31","336928.8","141737.03"
"11","A11","32","339395.25","141861.22"
"11","A11","33","341411.22","141862.7"
"11","A11","34","343004.84","141867.48"
"11","A11","35","344075.72","141863.38"
"11","A11","36","345940.7","141884.28"
"11","A11","37","347540.94","142194.77"
"11","A11","38","348516.8","142027.33"
"11","A11","39","349819.62","141872.86"
"11","A11","40","351147.06","141899.56"
"11","A11","41","352395.47","141828.06"
"11","A11","42","354001.47","141921.19"
"11","A11","43","355609.12","142030.08"
"11","A11","44","357675.28","142037.58"
"11","A11","45","359683.25","142262.56"
"11","A11","46","362195.2","142252.0"
"11","A11","47","365996.25","142184.42"
"11","A11","48","371689.75","142160.06"
"11","A11","49","379137.44","142141.4"
"11","A11","50","389647.94","142220.89"
"11","A11","51","403120.88","142155.27"
"11","A11","52","422974.1","142248.3"
"11","A11","53","447955.88","142336.64"
"11","A11","54","476900.34","142519.34"
"11","A11","55","508808.12","142600.78"
"11","A11","56","543354.75","142543.98"
"11","A11","57","575820.94","142757.31"
"11","A11","58","607135.44","142816.67"
"11","A11","59","636834.2","142736.58"
"11","A11","60","664787.7","142774.52"
"11","A11","61","691188.3","142986.81"
"11","A11","62","716283.2","142937.6"
"11","A11","63","739625.2","143044.25"
"11","A11","64","762266.1","143090.11"
"11","A11","65","782719.0","143078.9"
"11","A11","66","802017.5","142961.75"
"11","A11","67","820540.75","143052.06"
"11","A11","68","838733.5","143164.72"
"11","A11","69","856112.94","143111.06"
"11","A11","70","872926.06","143344.38"
"11","A11","71","887383.3","143427.72"
"11","A11","72","902615.6","143369.23"
"11","A11","73","915993.9","143413.75"
"11","A11","74","928266.9","143479.11"
"11","A11","75","940991.2","143530.61"
"11","A11","76","954579.94","143616.0"
"11","A11","77","965757.6","143456.33"
"11","A11","78","976222.6","143227.61"
"11","A11","79","984880.7","142889.67"
"11","A11","80","992355.6","142513.78"
"11","A11","81","999445.9","141753.95"
"11","A11","82","1005513.0","140999.95"
"11","A11","83","1014365.1","140699.28"
"11","A11","84","1022179.1","140480.52"
"11","A11","85","1029602.94","140292.4"
"11","A11","86","1036513.06","139986.47"
"11","A11","87","1043716.56","139905.23"
"11","A11","88","1051507.6","139913.22"
"11","A11","89","1059197.9","139965.33"
"11","A11","90","1063696.1","139977.02"
"12","A12","1","57286.4","146057.33"
"12","A12","2","57338.906","145145.56"
"12","A12","3","57394.75","143765.23"
"12","A12","4","57741.64","143246.89"
"12","A12","5","58410.676","143008.53"
"12","A12","6","59284.77","142758.61"
"12","A12","7","60487.574","142341.14"
"12","A12","8","61653.883","142133.95"
"12","A12","9","63401.273","142076.92"
"12","A12","10","65868.195","142243.23"
"12","A12","11","69298.4","142247.36"
"12","A12","12","74009.695","142312.5"
"12","A12","13","80578.875","142457.56"
"12","A12","14","89961.37","142486.83"
"12","A12","15","102620.4","142430.83"
"12","A12","16","118572.7","142527.23"
"12","A12","17","137866.69","142490.31"
"12","A12","18","159991.42","142559.27"
"12","A12","19","182773.89","142531.33"
"12","A12","20","205841.14","142571.45"
"12","A12","21","227873.36","142668.5"
"12","A12","22","247323.31","142651.95"
"12","A12","23","264835.72","142878.78"
"12","A12","24","279194.47","142967.36"
"12","A12","25","290784.03","142845.16"
"12","A12","26","300315.0","142748.97"
"12","A12","27","307372.8","142807.02"
"12","A12","28","312972.03","142762.17"
"12","A12","29","317486.0","142813.22"
"12","A12","30","320572.44","142797.25"
"12","A12","31","323599.4","143045.7"
"12","A12","32","325842.84","143117.27"
"12","A12","33","327927.1","143103.4"
"12","A12","34","329624.16","143099.5"
"12","A12","35","331065.78","143149.4"
"12","A12","36","332291.62","143155.12"
"12","A12","37","333456.12","143104.86"
"12","A12","38","334570.94","143042.72"
"12","A12","39","335968.72","143177.3"
"12","A12","40","337332.28","143272.34"
"12","A12","41","338282.84","143385.27"
"12","A12","42","339435.0","143303.23"
"12","A12","43","340956.88","143291.66"
"12","A12","44","342718.1","143193.19"
"12","A12","45","344236.25","143135.17"
"12","A12","46","346694.2","143422.75"
"12","A12","47","350034.4","143462.39"
"12","A12","48","354732.25","143425.11"
"12","A12","49","361332.62","143422.8"
"12","A12","50","370477.1","143330.23"
"12","A12","51","383255.7","143192.62"
"12","A12","52","402195.3","143199.44"
"12","A12","53","425298.47","143407.2"
"12","A12","54","453551.75","143792.83"
"12","A12","55","485441.06","143894.84"
"12","A12","56","520844.3","143977.55"
"12","A12","57","554922.75","143906.48"
"12","A12","58","588251.3","144082.62"
"12","A12","59","620218.94","144286.9"
"12","A12","60","650219.25","144172.56"
"12","A12","61","678471.8","144146.22"
"12","A12","62","705338.56","144397.97"
"12","A12","63","731010.0","144399.39"
"12","A12","64","755002.1","144464.02"
"12","A12","65","777401.9","144482.95"
"12","A12","66","799191.4","144414.28"
"12","A12","67","818921.25","144525.84"
"12","A12","68","838570.1","144635.48"
"12","A12","69","857454.8","144854.81"
"12","A12","70","875618.3","144947.16"
"12","A12","71","891189.5","144882.62"
"12","A12","72","905979.2","145098.12"
"12","A12","73","921075.0","145059.73"
"12","A12","74","936349.5","145218.89"
"12","A12","75","949953.94","145195.45"
"12","A12","76","963444.44","145239.12"
"12","A12","77","975697.8","145125.38"
"12","A12","78","986996.9","144845.56"
"12","A12","79","997935.6","144468.95"
"12","A12","80","1007691.2","143837.14"
"12","A12","81","1018948.5","143141.92"
"12","A12","82","1029737.1","142438.42"
"12","A12","83","1039684.75","142054.17"
"12","A12","84","1050926.4","141780.39"
"12","A12","85","1061700.1","141673.83"
"12","A12","86","1070004.6","141644.83"
"12","A12","87","1079292.2","141380.16"
"12","A12","88","1088243.8","141108.94"
"12","A12","89","1095340.1","141081.34"
"12","A12","90","1100450.2","141198.6"
"13","A13","1","46332.355","151727.61"
"13","A13","2","46351.855","150569.8"
"13","A13","3","46560.348","148907.11"
"13","A13","4","47145.63","147822.34"
"13","A13","5","47923.78","147432.19"
"13","A13","6","48691.926","147114.25"
"13","A13","7","50072.7","146986.25"
"13","A13","8","51943.73","147105.67"
"13","A13","9","54300.25","147072.84"
"13","A13","10","57552.16","147089.8"
"13","A13","11","62583.34","147050.53"
"13","A13","12","69737.96","147192.03"
"13","A13","13","80071.24","147061.48"
"13","A13","14","94189.59","146960.73"
"13","A13","15","112443.875","147174.84"
"13","A13","16","134438.23","147480.36"
"13","A13","17","158663.89","147455.66"
"13","A13","18","183289.22","147437.44"
"13","A13","19","206973.53","147440.8"
"13","A13","20","228771.53","147505.53"
"13","A13","21","248156.73","147558.22"
"13","A13","22","264117.5","147783.61"
"13","A13","23","277198.25","147831.58"
"13","A13","24","287423.44","147927.44"
"13","A13","25","295476.6","147826.03"
"13","A13","26","301475.25","147776.77"
"13","A13","27","306436.1","147784.12"
"13","A13","28","310294.62","147770.44"
"13","A13","29","313269.97","147667.7"
"13","A13","30","315875.72","147685.6"
"13","A13","31","317563.03","147612.62"
"13","A13","32","319272.4","147740.8"
"13","A13","33","320731.03","147901.47"
"13","A13","34","322199.84","147927.53"
"13","A13","35","323465.94","147873.62"
"13","A13","36","324397.7","147963.38"
"13","A13","37","325224.94","147927.88"
"13","A13","38","326314.88","148043.05"
"13","A13","39","327223.0","147972.64"
"13","A13","40","328495.84","147982.78"
"13","A13","41","329694.0","147968.4"
"13","A13","42","331354.44","148014.58"
"13","A13","43","333281.75","147989.58"
"13","A13","44","335899.94","148176.3"
"13","A13","45","339969.3","148148.52"
"13","A13","46","345896.84","148269.52"
"13","A13","47","354642.88","148322.94"
"13","A13","48","367087.78","148272.3"
"13","A13","49","384798.16","148342.25"
"13","A13","50","409951.7","148286.98"
"13","A13","51","439508.75","148179.23"
"13","A13","52","472980.78","148389.8"
"13","A13","53","509409.22","148739.44"
"13","A13","54","547098.56","148897.27"
"13","A13","55","582837.1","148952.64"
"13","A13","56","615568.25","148983.48"
"13","A13","57","646631.2","148937.11"
"13","A13","58","675289.44","149238.36"
"13","A13","59","702341.6","149192.08"
"13","A13","60","727878.94","149223.23"
"13","A13","61","752683.94","149184.38"
"13","A13","62","776675.75","149321.14"
"13","A13","63","797422.9","149494.92"
"13","A13","64","818178.1","149507.52"
"13","A13","65","838106.6","149586.28"
"13","A13","66","856252.6","149602.58"
"13","A13","67","874244.3","149592.02"
"13","A13","68","890702.44","149624.8"
"13","A13","69","906901.1","149612.77"
"13","A13","70","922540.06","149751.17"
"13","A13","71","937231.2","149846.36"
"13","A13","72","950826.6","149823.5"
"13","A13","73","963101.25","149867.73"
