# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_s3\data\JG076F_FP004-RP004x_Set_II.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-07-20 01:29:11 PM EDT
# Run End Date/Time: 2022-07-20 03:24:46 PM EDT
# Run Duration: 115 minutes 35 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:12:51 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:13:20 PM EDT
"Well","Well Position","Cycle Number","TAMRA","FAM","ROX","CY3","CY5"
"7","A7","5",,"48435.195","152291.42",,
"7","A7","6",,"48799.59","152222.08",,
"7","A7","7",,"48956.543","152503.56",,
"7","A7","8",,"49452.348","152501.94",,
"7","A7","9",,"50409.355","152423.69",,
"7","A7","10",,"51765.867","152295.38",,
"7","A7","11",,"54247.168","152253.0",,
"7","A7","12",,"58558.805","152413.88",,
"7","A7","13",,"65478.996","152532.94",,
"7","A7","14",,"75473.37","152475.64",,
"7","A7","15",,"88716.445","152393.14",,
"7","A7","16",,"103802.016","152310.61",,
"7","A7","17",,"118768.016","152215.05",,
"7","A7","18",,"132077.08","152183.38",,
"7","A7","19",,"142542.97","152295.4",,
"7","A7","20",,"150218.38","152293.84",,
"7","A7","21",,"156101.45","152350.14",,
"7","A7","22",,"160283.28","152339.58",,
"7","A7","23",,"163769.95","152418.11",,
"7","A7","24",,"166840.83","152355.88",,
"7","A7","25",,"169723.47","152223.12",,
"7","A7","26",,"172331.55","152141.39",,
"7","A7","27",,"174832.6","152089.94",,
"7","A7","28",,"177293.33","152035.7",,
"7","A7","29",,"179643.98","151997.5",,
"7","A7","30",,"182007.2","151980.34",,
"7","A7","31",,"184436.44","151849.4",,
"7","A7","32",,"186613.34","151829.2",,
"7","A7","33",,"188791.38","151888.73",,
"7","A7","34",,"191129.88","151928.67",,
"7","A7","35",,"193287.78","152093.0",,
"7","A7","36",,"195382.16","152070.81",,
"7","A7","37",,"197597.83","152020.62",,
"7","A7","38",,"199665.1","152027.81",,
"7","A7","39",,"201829.88","152054.98",,
"7","A7","40",,"203837.8","152048.5",,
"7","A7","41",,"205774.03","152159.8",,
"7","A7","42",,"207652.58","152318.67",,
"7","A7","43",,"209689.44","152439.1",,
"7","A7","44",,"211973.44","152391.62",,
"7","A7","45",,"213952.14","152292.14",,
"7","A7","46",,"215713.81","152103.67",,
"7","A7","47",,"217295.8","152065.9",,
"7","A7","48",,"219318.47","152252.3",,
"7","A7","49",,"220924.61","152343.31",,
"7","A7","50",,"222756.2","152138.19",,
"7","A7","51",,"224654.53","152062.19",,
"7","A7","52",,"227019.53","152129.53",,
"7","A7","53",,"229977.38","152178.38",,
"7","A7","54",,"232409.75","152254.45",,
"7","A7","55",,"235167.64","152239.53",,
"7","A7","56",,"238051.98","152281.23",,
"7","A7","57",,"241762.55","152273.31",,
"7","A7","58",,"246217.84","152365.69",,
"7","A7","59",,"252049.7","152322.1",,
"7","A7","60",,"257602.31","152315.95",,
"7","A7","61",,"263597.22","152542.61",,
"7","A7","62",,"269621.47","152532.23",,
"7","A7","63",,"275648.03","152381.62",,
"7","A7","64",,"281450.4","152312.67",,
"7","A7","65",,"286908.44","152371.34",,
"7","A7","66",,"291820.6","152389.5",,
"7","A7","67",,"297174.62","152495.8",,
"7","A7","68",,"301692.84","152509.34",,
"7","A7","69",,"306404.16","152603.94",,
"7","A7","70",,"310583.94","152503.97",,
"7","A7","71",,"314044.78","152451.89",,
"7","A7","72",,"317723.38","152607.12",,
"7","A7","73",,"321533.16","152657.48",,
"7","A7","74",,"325048.47","152630.52",,
"7","A7","75",,"327962.5","152526.23",,
"7","A7","76",,"330612.66","152445.25",,
"7","A7","77",,"333576.03","152439.23",,
"7","A7","78",,"336748.34","152459.34",,
"7","A7","79",,"339588.97","152775.25",,
"7","A7","80",,"342073.12","152912.23",,
"7","A7","81",,"344430.78","152803.03",,
"7","A7","82",,"346071.03","152630.53",,
"7","A7","83",,"347196.38","152586.27",,
"7","A7","84",,"348956.5","152812.69",,
"7","A7","85",,"351084.78","152875.45",,
"7","A7","86",,"353030.22","152810.4",,
"7","A7","87",,"354448.7","152818.62",,
"7","A7","88",,"355128.7","152758.77",,
"7","A7","89",,"355779.2","152756.33",,
"7","A7","90",,"355810.2","152685.2",,
"8","A8","1",,"52090.516","164302.95",,
"8","A8","2",,"52406.4","164213.06",,
"8","A8","3",,"52788.543","164024.9",,
"8","A8","4",,"53488.906","163941.0",,
"8","A8","5",,"54564.234","163744.39",,
"8","A8","6",,"56294.312","163586.58",,
"8","A8","7",,"59546.68","163506.73",,
"8","A8","8",,"65177.89","163366.98",,
"8","A8","9",,"74530.164","163244.78",,
"8","A8","10",,"88244.516","163333.77",,
"8","A8","11",,"105550.984","163324.0",,
"8","A8","12",,"123885.14","163127.0",,
"8","A8","13",,"140854.62","162884.5",,
"8","A8","14",,"154516.08","162746.81",,
"8","A8","15",,"164435.03","162894.4",,
"8","A8","16",,"171466.67","162952.78",,
"8","A8","17",,"176333.3","163114.08",,
"8","A8","18",,"179434.48","163036.53",,
"8","A8","19",,"181587.16","163143.62",,
"8","A8","20",,"183114.8","163373.31",,
"8","A8","21",,"184289.17","163343.61",,
"8","A8","22",,"185180.94","163176.56",,
"8","A8","23",,"185979.52","163073.75",,
"8","A8","24",,"186843.97","163154.56",,
"8","A8","25",,"187597.16","163099.7",,
"8","A8","26",,"188113.02","163292.45",,
"8","A8","27",,"188629.31","163244.69",,
"8","A8","28",,"189335.42","163090.27",,
"8","A8","29",,"190128.28","163176.58",,
"8","A8","30",,"190839.36","163433.56",,
"8","A8","31",,"191169.66","163491.72",,
"8","A8","32",,"191944.33","163441.7",,
"8","A8","33",,"192596.62","163296.98",,
"8","A8","34",,"193232.62","163221.17",,
"8","A8","35",,"194069.25","163366.34",,
"8","A8","36",,"194597.5","163283.56",,
"8","A8","37",,"195053.38","163330.0",,
"8","A8","38",,"195690.16","163324.81",,
"8","A8","39",,"196290.47","163346.14",,
"8","A8","40",,"196994.53","163423.45",,
"8","A8","41",,"197537.44","163324.5",,
"8","A8","42",,"198205.27","163401.06",,
"8","A8","43",,"198868.27","163456.06",,
"8","A8","44",,"199283.39","163625.64",,
"8","A8","45",,"200048.33","163551.27",,
"8","A8","46",,"200790.45","163422.52",,
"8","A8","47",,"201523.7","163447.05",,
"8","A8","48",,"202268.3","163679.2",,
"8","A8","49",,"203238.23","163666.2",,
"8","A8","50",,"204356.89","163654.94",,
"8","A8","51",,"205407.61","163758.75",,
"8","A8","52",,"206881.84","163643.83",,
"8","A8","53",,"208861.4","163616.97",,
"8","A8","54",,"211199.03","163708.1",,
"8","A8","55",,"214186.97","163773.39",,
"8","A8","56",,"217836.42","163698.2",,
"8","A8","57",,"221668.67","163673.11",,
"8","A8","58",,"226686.53","163737.47",,
"8","A8","59",,"232415.75","163774.69",,
"8","A8","60",,"238317.53","163996.05",,
"8","A8","61",,"244001.56","164070.56",,
"8","A8","62",,"250011.98","164068.61",,
"8","A8","63",,"255387.02","164170.33",,
"8","A8","64",,"261093.64","164039.11",,
"8","A8","65",,"266586.1","163893.53",,
"8","A8","66",,"271765.84","164093.33",,
"8","A8","67",,"276794.4","164270.44",,
"8","A8","68",,"281350.84","164427.34",,
"8","A8","69",,"285593.62","164318.69",,
"8","A8","70",,"289311.28","164308.08",,
"8","A8","71",,"292936.12","164345.05",,
"8","A8","72",,"296750.1","164337.62",,
"8","A8","73",,"300222.56","164293.94",,
"8","A8","74",,"303223.6","164254.16",,
"8","A8","75",,"306268.16","164444.12",,
"8","A8","76",,"309285.2","164379.62",,
"8","A8","77",,"312049.03","164334.73",,
"8","A8","78",,"313584.16","164435.03",,
"8","A8","79",,"315765.2","164413.98",,
"8","A8","80",,"317855.72","164422.56",,
"8","A8","81",,"319068.94","164249.8",,
"8","A8","82",,"319879.12","163707.73",,
"8","A8","83",,"319564.1","162916.23",,
"8","A8","84",,"318940.56","162144.88",,
"8","A8","85",,"318421.4","161474.66",,
"8","A8","86",,"317228.2","160821.53",,
"8","A8","87",,"316509.9","160383.58",,
"8","A8","88",,"316282.3","160103.05",,
"8","A8","89",,"316192.0","159836.34",,
"8","A8","90",,"316833.22","159777.27",,
"9","A9","1",,"168431.42","140293.89",,
"9","A9","2",,"168644.73","140348.56",,
"9","A9","3",,"169587.28","140543.25",,
"9","A9","4",,"170464.1","140621.0",,
"9","A9","5",,"172035.22","140685.1",,
"9","A9","6",,"174784.31","140717.3",,
"9","A9","7",,"179256.97","140562.92",,
"9","A9","8",,"187255.06","140545.12",,
"9","A9","9",,"199810.02","140803.6",,
"9","A9","10",,"218027.02","140769.06",,
"9","A9","11",,"242334.17","140670.95",,
"9","A9","12",,"267860.66","140596.64",,
"9","A9","13",,"290059.6","140550.12",,
"9","A9","14",,"307157.03","140611.56",,
"9","A9","15",,"318631.62","140628.27",,
"9","A9","16",,"325783.8","140693.62",,
"9","A9","17",,"330481.97","140655.02",,
"9","A9","18",,"333916.2","140643.16",,
"9","A9","19",,"335686.44","140736.28",,
"9","A9","20",,"337437.53","140784.66",,
"9","A9","21",,"339402.34","140692.16",,
"9","A9","22",,"340372.34","140660.62",,
"9","A9","23",,"342315.56","140835.33",,
"9","A9","24",,"343452.8","140802.1",,
"9","A9","25",,"344499.44","140744.45",,
"9","A9","26",,"345639.3","140824.34",,
"9","A9","27",,"346923.4","140817.03",,
"9","A9","28",,"348007.25","140794.16",,
"9","A9","29",,"349347.5","140775.84",,
"9","A9","30",,"349983.88","140728.42",,
"9","A9","31",,"350440.2","140746.06",,
"9","A9","32",,"352090.12","140648.58",,
"9","A9","33",,"353769.62","140556.12",,
"9","A9","34",,"354973.47","140548.1",,
"9","A9","35",,"355893.12","140710.39",,
"9","A9","36",,"356723.03","140645.84",,
"9","A9","37",,"357470.38","140589.69",,
"9","A9","38",,"359128.03","140688.4",,
"9","A9","39",,"359894.34","140735.77",,
"9","A9","40",,"361386.75","140684.83",,
"9","A9","41",,"362491.44","140595.98",,
"9","A9","42",,"363202.28","140548.83",,
"9","A9","43",,"363876.7","140617.92",,
"9","A9","44",,"364710.9","140561.08",,
"9","A9","45",,"366334.3","140446.16",,
"9","A9","46",,"367458.8","140421.27",,
"9","A9","47",,"368506.62","140564.03",,
"9","A9","48",,"369380.03","140526.38",,
"9","A9","49",,"370248.06","140459.55",,
"9","A9","50",,"371826.72","140443.55",,
"9","A9","51",,"372551.12","140408.52",,
"9","A9","52",,"373798.75","140369.38",,
"9","A9","53",,"374982.03","140433.55",,
"9","A9","54",,"377704.06","140569.4",,
"9","A9","55",,"380257.0","140550.92",,
"9","A9","56",,"383140.06","140437.95",,
"9","A9","57",,"385719.8","140417.94",,
"9","A9","58",,"390001.53","140594.2",,
"9","A9","59",,"395660.3","140622.53",,
"9","A9","60",,"401502.8","140622.81",,
"9","A9","61",,"406915.38","140544.19",,
"9","A9","62",,"414129.97","140415.34",,
"9","A9","63",,"422835.5","140342.45",,
"9","A9","64",,"431696.38","140304.06",,
"9","A9","65",,"440475.72","140308.0",,
"9","A9","66",,"449907.75","140439.17",,
"9","A9","67",,"460012.34","140300.48",,
"9","A9","68",,"469875.38","140124.16",,
"9","A9","69",,"478826.44","140135.61",,
"9","A9","70",,"488972.34","140333.83",,
"9","A9","71",,"498240.2","140350.56",,
"9","A9","72",,"507007.22","140176.86",,
"9","A9","73",,"514483.1","140150.48",,
"9","A9","74",,"522948.5","140273.31",,
"9","A9","75",,"531420.1","140308.11",,
"9","A9","76",,"538264.44","140310.08",,
"9","A9","77",,"545206.75","140318.95",,
"9","A9","78",,"551979.9","140355.72",,
"9","A9","79",,"557459.94","140188.19",,
"9","A9","80",,"563191.9","140162.34",,
"9","A9","81",,"568917.0","140294.94",,
"9","A9","82",,"573481.5","140266.55",,
"9","A9","83",,"578005.75","140145.88",,
"9","A9","84",,"582293.8","140142.45",,
"9","A9","85",,"586607.56","140312.08",,
"9","A9","86",,"590392.94","140453.05",,
"9","A9","87",,"593936.0","140400.38",,
"9","A9","88",,"597757.8","140369.38",,
"9","A9","89",,"600508.94","140474.5",,
"9","A9","90",,"602702.5","140497.61",,
"10","A10","1",,"195363.05","158544.16",,
"10","A10","2",,"195395.73","158491.38",,
"10","A10","3",,"195741.55","158294.98",,
"10","A10","4",,"195832.4","157885.44",,
"10","A10","5",,"195979.7","157745.25",,
"10","A10","6",,"196573.05","157717.17",,
"10","A10","7",,"197742.98","157677.6",,
"10","A10","8",,"199479.22","157707.22",,
"10","A10","9",,"202873.7","157843.03",,
"10","A10","10",,"208273.7","157826.36",,
"10","A10","11",,"216874.34","157706.69",,
"10","A10","12",,"228816.33","157638.78",,
"10","A10","13",,"243673.58","157598.25",,
"10","A10","14",,"260565.67","157589.23",,
"10","A10","15",,"276850.3","157659.8",,
"10","A10","16",,"291928.88","157594.86",,
"10","A10","17",,"305814.4","157592.89",,
"10","A10","18",,"317691.6","157756.19",,
"10","A10","19",,"327267.1","157763.55",,
"10","A10","20",,"334931.3","157703.3",,
"10","A10","21",,"340461.03","157637.75",,
"10","A10","22",,"345582.16","157597.02",,
"10","A10","23",,"349566.0","157633.8",,
"10","A10","24",,"352139.8","157775.83",,
"10","A10","25",,"354266.62","157754.08",,
"10","A10","26",,"356607.62","157681.47",,
"10","A10","27",,"357865.97","157645.36",,
"10","A10","28",,"359522.38","157659.3",,
"10","A10","29",,"361025.22","157566.3",,
"10","A10","30",,"361368.62","157570.47",,
"10","A10","31",,"362226.56","157749.1",,
"10","A10","32",,"363760.0","157724.34",,
"10","A10","33",,"364631.84","157678.56",,
"10","A10","34",,"365286.4","157694.02",,
"10","A10","35",,"366647.2","157647.28",,
"10","A10","36",,"367414.84","157562.11",,
"10","A10","37",,"368443.0","157544.14",,
"10","A10","38",,"369468.66","157616.02",,
"10","A10","39",,"370939.84","157605.97",,
"10","A10","40",,"371994.1","157587.14",,
"10","A10","41",,"372855.28","157608.42",,
"10","A10","42",,"374364.7","157492.97",,
"10","A10","43",,"374684.5","157488.95",,
"10","A10","44",,"375841.78","157620.77",,
"10","A10","45",,"376919.84","157675.9",,
"10","A10","46",,"377437.28","157653.27",,
"10","A10","47",,"378581.72","157670.8",,
"10","A10","48",,"379376.47","157712.06",,
"10","A10","49",,"380521.8","157752.16",,
"10","A10","50",,"381234.28","157654.61",,
"10","A10","51",,"382264.78","157659.16",,
"10","A10","52",,"383375.22","157843.39",,
"10","A10","53",,"384323.6","157669.34",,
"10","A10","54",,"385180.06","157589.6",,
"10","A10","55",,"386281.03","157633.7",,
"10","A10","56",,"387462.06","157738.55",,
"10","A10","57",,"388213.47","157713.23",,
"10","A10","58",,"389705.2","157655.81",,
"10","A10","59",,"391430.9","157662.95",,
"10","A10","60",,"393540.16","157841.9",,
"10","A10","61",,"396321.62","157848.31",,
"10","A10","62",,"399621.2","157857.75",,
"10","A10","63",,"404000.12","157806.42",,
"10","A10","64",,"409721.94","157795.75",,
"10","A10","65",,"416873.25","157954.19",,
"10","A10","66",,"425668.2","157977.8",,
"10","A10","67",,"436338.75","157918.16",,
"10","A10","68",,"447515.84","157909.02",,
"10","A10","69",,"459844.84","157959.06",,
"10","A10","70",,"471674.88","157966.8",,
"10","A10","71",,"483009.3","157914.69",,
"10","A10","72",,"493246.0","157873.56",,
"10","A10","73",,"503054.03","157725.53",,
"10","A10","74",,"513448.6","157715.11",,
"10","A10","75",,"523240.25","157938.94",,
"10","A10","76",,"532268.9","157969.89",,
"10","A10","77",,"540866.7","158052.83",,
"10","A10","78",,"549142.5","158036.78",,
"10","A10","79",,"557123.25","158080.98",,
"10","A10","80",,"564427.4","158023.55",,
"10","A10","81",,"571577.5","157971.73",,
"10","A10","82",,"578549.75","158085.11",,
"10","A10","83",,"584880.7","158356.08",,
"10","A10","84",,"591035.8","158372.08",,
"10","A10","85",,"597044.4","158380.75",,
"10","A10","86",,"603237.4","158279.67",,
"10","A10","87",,"608611.4","158106.66",,
"10","A10","88",,"614118.2","158000.95",,
"10","A10","89",,"619834.3","157934.56",,
"10","A10","90",,"624398.7","157870.25",,
"11","A11","1",,"179229.33","153599.1",,
"11","A11","2",,"179456.1","153668.56",,
"11","A11","3",,"179931.77","153664.16",,
"11","A11","4",,"180286.61","154020.08",,
"11","A11","5",,"180871.23","153906.39",,
"11","A11","6",,"181599.86","153701.31",,
"11","A11","7",,"182575.39","153488.2",,
"11","A11","8",,"184302.52","153490.16",,
"11","A11","9",,"187186.95","153701.03",,
"11","A11","10",,"191331.44","153725.05",,
"11","A11","11",,"197116.48","153644.42",,
"11","A11","12",,"204709.84","153758.69",,
"11","A11","13",,"213722.27","153604.53",,
"11","A11","14",,"223322.78","153531.48",,
"11","A11","15",,"233695.39","153513.05",,
"11","A11","16",,"244560.12","153634.4",,
"11","A11","17",,"254424.92","153708.48",,
"11","A11","18",,"264482.6","153655.14",,
"11","A11","19",,"274356.0","153588.62",,
"11","A11","20",,"283214.1","153473.03",,
"11","A11","21",,"290950.88","153509.45",,
"11","A11","22",,"298101.6","153679.42",,
"11","A11","23",,"305005.8","153613.95",,
"11","A11","24",,"310428.22","153482.34",,
"11","A11","25",,"315371.72","153463.12",,
"11","A11","26",,"319771.25","153325.4",,
"11","A11","27",,"323499.53","153349.4",,
"11","A11","28",,"327715.47","153412.44",,
"11","A11","29",,"331013.88","153520.22",,
"11","A11","30",,"333762.28","153501.7",,
"11","A11","31",,"335591.6","153384.73",,
"11","A11","32",,"337231.7","153333.58",,
"11","A11","33",,"339288.0","153159.05",,
"11","A11","34",,"341296.22","153131.31",,
"11","A11","35",,"343554.28","153063.1",,
"11","A11","36",,"345854.75","153100.61",,
"11","A11","37",,"347951.9","153258.0",,
"11","A11","38",,"349517.75","153449.62",,
"11","A11","39",,"350658.4","153452.2",,
"11","A11","40",,"352097.0","153265.47",,
"11","A11","41",,"353538.72","153208.27",,
"11","A11","42",,"355455.4","153113.58",,
"11","A11","43",,"357083.97","153113.66",,
"11","A11","44",,"358816.12","153198.4",,
"11","A11","45",,"360368.3","153244.97",,
"11","A11","46",,"361350.28","153079.22",,
"11","A11","47",,"362775.4","153107.56",,
"11","A11","48",,"364597.6","153325.58",,
"11","A11","49",,"366011.62","153321.48",,
"11","A11","50",,"367396.53","153305.4",,
"11","A11","51",,"369035.3","153291.84",,
"11","A11","52",,"370346.88","153292.08",,
"11","A11","53",,"372424.84","153214.98",,
"11","A11","54",,"373254.84","153349.0",,
"11","A11","55",,"375091.72","153347.47",,
"11","A11","56",,"377201.3","153300.19",,
"11","A11","57",,"379186.5","153370.44",,
"11","A11","58",,"381432.34","153480.88",,
"11","A11","59",,"383960.06","153464.16",,
"11","A11","60",,"386359.0","153336.83",,
"11","A11","61",,"390316.1","153162.25",,
"11","A11","62",,"395582.78","153166.69",,
"11","A11","63",,"401013.1","153175.72",,
"11","A11","64",,"407026.3","153398.48",,
"11","A11","65",,"414133.56","153626.53",,
"11","A11","66",,"421685.28","153569.6",,
"11","A11","67",,"429391.56","153437.58",,
"11","A11","68",,"437270.47","153651.97",,
"11","A11","69",,"444588.22","153528.27",,
"11","A11","70",,"451726.3","153454.94",,
"11","A11","71",,"458975.47","153394.58",,
"11","A11","72",,"465431.28","153434.12",,
"11","A11","73",,"471249.1","153684.92",,
"11","A11","74",,"478035.06","153583.5",,
"11","A11","75",,"484305.6","153459.56",,
"11","A11","76",,"490075.84","153804.78",,
"11","A11","77",,"496122.78","153786.94",,
"11","A11","78",,"501086.78","153608.53",,
"11","A11","79",,"506396.53","153684.6",,
"11","A11","80",,"512387.38","153589.03",,
"11","A11","81",,"518459.2","153302.88",,
"11","A11","82",,"526723.1","152383.95",,
"11","A11","83",,"541219.56","151097.11",,
"11","A11","84",,"556693.2","150014.34",,
"11","A11","85",,"567238.9","149338.17",,
"11","A11","86",,"572033.44","148769.08",,
"11","A11","87",,"574041.0","148424.47",,
"11","A11","88",,"575645.56","148117.16",,
"11","A11","89",,"576385.06","148021.16",,
"11","A11","90",,"577046.9","148010.52",,
"12","A12","1",,"168248.34","150771.48",,
"12","A12","2",,"168404.02","150923.4",,
"12","A12","3",,"169067.67","151244.53",,
"12","A12","4",,"169502.39","151175.56",,
"12","A12","5",,"170147.39","151092.4",,
"12","A12","6",,"171279.38","151134.86",,
"12","A12","7",,"173028.42","151015.8",,
"12","A12","8",,"176453.66","150881.08",,
"12","A12","9",,"182393.5","150702.34",,
"12","A12","10",,"192398.95","150584.03",,
"12","A12","11",,"208294.92","150537.98",,
"12","A12","12",,"229929.31","150586.83",,
"12","A12","13",,"255296.31","150630.78",,
"12","A12","14",,"279898.9","150738.42",,
"12","A12","15",,"300484.94","150656.19",,
"12","A12","16",,"316685.8","150606.52",,
"12","A12","17",,"328038.3","150676.44",,
"12","A12","18",,"336103.34","150630.06",,
"12","A12","19",,"341301.53","150575.77",,
"12","A12","20",,"344491.44","150593.69",,
"12","A12","21",,"347753.34","150608.92",,
"12","A12","22",,"349991.28","150613.7",,
"12","A12","23",,"351044.88","150566.08",,
"12","A12","24",,"352370.62","150567.53",,
"12","A12","25",,"353599.47","150653.55",,
"12","A12","26",,"354995.72","150534.1",,
"12","A12","27",,"356492.53","150455.08",,
"12","A12","28",,"357923.25","150413.62",,
"12","A12","29",,"359168.2","150379.78",,
"12","A12","30",,"360541.47","150417.67",,
"12","A12","31",,"361525.6","150563.42",,
"12","A12","32",,"362938.12","150577.48",,
"12","A12","33",,"363713.0","150658.4",,
"12","A12","34",,"365220.22","150626.55",,
"12","A12","35",,"366442.34","150329.62",,
"12","A12","36",,"367403.8","150271.56",,
"12","A12","37",,"368512.9","150369.39",,
"12","A12","38",,"369549.84","150463.83",,
"12","A12","39",,"371105.97","150460.19",,
"12","A12","40",,"372182.5","150488.27",,
"12","A12","41",,"373202.84","150442.58",,
"12","A12","42",,"374620.47","150407.58",,
"12","A12","43",,"375180.94","150433.89",,
"12","A12","44",,"376661.44","150458.64",,
"12","A12","45",,"377762.6","150548.44",,
"12","A12","46",,"378826.9","150500.78",,
"12","A12","47",,"379644.34","150380.2",,
"12","A12","48",,"380343.88","150357.62",,
"12","A12","49",,"381388.25","150457.94",,
"12","A12","50",,"382241.97","150491.05",,
"12","A12","51",,"383180.53","150535.94",,
"12","A12","52",,"384354.0","150632.02",,
"12","A12","53",,"385988.66","150587.19",,
"12","A12","54",,"387154.03","150482.28",,
"12","A12","55",,"388587.5","150433.58",,
"12","A12","56",,"389795.53","150470.27",,
"12","A12","57",,"390475.25","150548.19",,
"12","A12","58",,"391999.72","150614.8",,
"12","A12","59",,"394087.28","150774.47",,
"12","A12","60",,"396122.72","150556.33",,
"12","A12","61",,"398482.75","150502.2",,
"12","A12","62",,"401250.16","150693.22",,
"12","A12","63",,"404436.97","150741.62",,
"12","A12","64",,"408375.2","150727.81",,
"12","A12","65",,"412959.9","150855.55",,
"12","A12","66",,"418392.2","150818.16",,
"12","A12","67",,"426010.8","150683.05",,
"12","A12","68",,"434745.6","150554.7",,
"12","A12","69",,"443685.34","150543.19",,
"12","A12","70",,"454699.78","150730.33",,
"12","A12","71",,"466406.34","150763.66",,
"12","A12","72",,"476989.8","150902.44",,
"12","A12","73",,"488039.7","150914.78",,
"12","A12","74",,"497929.2","150864.61",,
"12","A12","75",,"507177.1","150900.81",,
"12","A12","76",,"515724.12","150844.47",,
"12","A12","77",,"524384.0","150781.12",,
"12","A12","78",,"531607.5","150743.84",,
"12","A12","79",,"538475.75","150816.73",,
"12","A12","80",,"543972.1","150772.62",,
"12","A12","81",,"549454.7","150684.27",,
"12","A12","82",,"554644.56","150584.14",,
