,Experiment,Well,Target,lg10_Copies,Outlier,WellPosition,Copies,Reporter,Sample,Task,Comments,CT,Reaction,Cycle,Fluorescence,Corr_Fluorescence,L2_500_like,S037.01.01b,S036.0,lg10 L2_500_like,lg10 S037.01.01b,lg10 S036.0
54767,JG074D,309,HEX,#NAME?,FALSE,M21,0,HEX,JG074D.309,UNKNOWN,,34.282288,609,24,-0.017741581,-0.002150223,100,100000000,100,2,8,2
54768,JG074D,309,FAM,#NAME?,FALSE,M21,0,FAM,JG074D.309,UNKNOWN,,7.6188374,608,25,0.35871859,0.9207031726837158,100,100000000,100,2,8,2
54769,JG074D,309,HEX,#NAME?,FALSE,M21,0,HEX,JG074D.309,UNKNOWN,,34.282288,609,25,-0.019160269,-0.001462456,100,100000000,100,2,8,2
54770,JG074D,309,FAM,#NAME?,FALSE,M21,0,FAM,JG074D.309,UNKNOWN,,7.6188374,608,26,0.3699392994744375,0.9482767581939697,100,100000000,100,2,8,2
54771,JG074D,309,HEX,#NAME?,FALSE,M21,0,HEX,JG074D.309,UNKNOWN,,34.282288,609,26,-0.020107684,-0.001689292,100,100000000,100,2,8,2
54772,JG074D,309,FAM,#NAME?,FALSE,M21,0,FAM,JG074D.309,UNKNOWN,,7.6188374,608,27,0.38186385049830585,0.9775799512863159,100,100000000,100,2,8,2
54773,JG074D,309,HEX,#NAME?,FALSE,M21,0,HEX,JG074D.309,UNKNOWN,,34.282288,609,27,-0.020752485,-0.002503412,100,100000000,100,2,8,2
54774,JG074D,309,FAM,#NAME?,FALSE,M21,0,FAM,JG074D.309,UNKNOWN,,7.6188374,608,28,0.3943455949702837,1.0082523822784424,100,100000000,100,2,8,2
54775,JG074D,309,HEX,#NAME?,FALSE,M21,0,HEX,JG074D.309,UNKNOWN,,34.282288,609,28,-0.022135792,-0.001884309,100,100000000,100,2,8,2
54776,JG074D,309,FAM,#NAME?,FALSE,M21,0,FAM,JG074D.309,UNKNOWN,,7.6188374,608,29,0.40736081117731826,1.0402357578277588,100,100000000,100,2,8,2
54777,JG074D,309,HEX,#NAME?,FALSE,M21,0,HEX,JG074D.309,UNKNOWN,,34.282288,609,29,-0.024628447,0.000887714,100,100000000,100,2,8,2
54778,JG074D,309,FAM,#NAME?,FALSE,M21,0,FAM,JG074D.309,UNKNOWN,,7.6188374,608,30,0.42451282248107836,1.0823848247528076,100,100000000,100,2,8,2
54779,JG074D,309,HEX,#NAME?,FALSE,M21,0,HEX,JG074D.309,UNKNOWN,,34.282288,609,30,-0.026714003,0.002869677,100,100000000,100,2,8,2
54780,JG074D,309,FAM,#NAME?,FALSE,M21,0,FAM,JG074D.309,UNKNOWN,,7.6188374,608,31,0.4467034420628592,1.136915683746338,100,100000000,100,2,8,2
54781,JG074D,309,HEX,#NAME?,FALSE,M21,0,HEX,JG074D.309,UNKNOWN,,34.282288,609,31,-0.029406369,0.006029279,100,100000000,100,2,8,2
54782,JG074D,309,FAM,#NAME?,FALSE,M21,0,FAM,JG074D.309,UNKNOWN,,7.6188374,608,32,0.47172038975484015,1.1983919143676758,100,100000000,100,2,8,2
54783,JG074D,309,HEX,#NAME?,FALSE,M21,0,HEX,JG074D.309,UNKNOWN,,34.282288,609,32,-0.034884743,0.014595708,100,100000000,100,2,8,2
54784,JG074D,309,FAM,#NAME?,FALSE,M21,0,FAM,JG074D.309,UNKNOWN,,7.6188374,608,33,0.5012421829258213,1.2709382772445679,100,100000000,100,2,8,2
54785,JG074D,309,HEX,#NAME?,FALSE,M21,0,HEX,JG074D.309,UNKNOWN,,34.282288,609,33,-0.04165034,0.025660257786512375,100,100000000,100,2,8,2
54786,JG074D,309,FAM,#NAME?,FALSE,M21,0,FAM,JG074D.309,UNKNOWN,,7.6188374,608,34,0.5310163770641118,1.3441048860549927,100,100000000,100,2,8,2
54787,JG074D,309,HEX,#NAME?,FALSE,M21,0,HEX,JG074D.309,UNKNOWN,,34.282288,609,34,-0.04828513,0.03647095,100,100000000,100,2,8,2
54788,JG074D,309,FAM,#NAME?,FALSE,M21,0,FAM,JG074D.309,UNKNOWN,,7.6188374,608,35,0.5644413865008375,1.4262429475784302,100,100000000,100,2,8,2
54789,JG074D,309,HEX,#NAME?,FALSE,M21,0,HEX,JG074D.309,UNKNOWN,,34.282288,609,35,-0.055802116,0.048993725,100,100000000,100,2,8,2
54790,JG074D,309,FAM,#NAME?,FALSE,M21,0,FAM,JG074D.309,UNKNOWN,,7.6188374,608,36,0.5974016638086334,1.5072389841079712,100,100000000,100,2,8,2
54791,JG074D,309,HEX,#NAME?,FALSE,M21,0,HEX,JG074D.309,UNKNOWN,,34.282288,609,36,-0.065400144,0.065555193,100,100000000,100,2,8,2
54792,JG074D,309,FAM,#NAME?,FALSE,M21,0,FAM,JG074D.309,UNKNOWN,,7.6188374,608,37,0.6268534560963112,1.5796133279800415,100,100000000,100,2,8,2
54793,JG074D,309,HEX,#NAME?,FALSE,M21,0,HEX,JG074D.309,UNKNOWN,,34.282288,609,37,-0.07533953,0.082779139,100,100000000,100,2,8,2
54794,JG074D,309,FAM,#NAME?,FALSE,M21,0,FAM,JG074D.309,UNKNOWN,,7.6188374,608,38,0.6551133414520673,1.6490586996078491,100,100000000,100,2,8,2
54795,JG074D,309,HEX,#NAME?,FALSE,M21,0,HEX,JG074D.309,UNKNOWN,,34.282288,609,38,-0.085093625,0.099643484,100,100000000,100,2,8,2
54796,JG074D,309,FAM,#NAME?,FALSE,M21,0,FAM,JG074D.309,UNKNOWN,,7.6188374,608,39,0.6785098390360341,1.7065528631210327,100,100000000,100,2,8,2
54797,JG074D,309,HEX,#NAME?,FALSE,M21,0,HEX,JG074D.309,UNKNOWN,,34.282288,609,39,-0.09530872,0.11740250140428543,100,100000000,100,2,8,2
54798,JG074D,309,FAM,#NAME?,FALSE,M21,0,FAM,JG074D.309,UNKNOWN,,7.6188374,608,40,0.7040474031380022,1.7693084478378296,100,100000000,100,2,8,2
54799,JG074D,309,HEX,#NAME?,FALSE,M21,0,HEX,JG074D.309,UNKNOWN,,34.282288,609,40,-0.105123411,0.13438445329666138,100,100000000,100,2,8,2
54800,JG074D,309,FAM,#NAME?,FALSE,M21,0,FAM,JG074D.309,UNKNOWN,,7.6188374,608,41,0.726882438,1.8254228830337524,100,100000000,100,2,8,2
54801,JG074D,309,HEX,#NAME?,FALSE,M21,0,HEX,JG074D.309,UNKNOWN,,34.282288,609,41,-0.114818845,0.15113495290279388,100,100000000,100,2,8,2
54802,JG074D,309,FAM,#NAME?,FALSE,M21,0,FAM,JG074D.309,UNKNOWN,,7.6188374,608,42,0.7495593287797578,1.8811486959457397,100,100000000,100,2,8,2
54803,JG074D,309,HEX,#NAME?,FALSE,M21,0,HEX,JG074D.309,UNKNOWN,,34.282288,609,42,-0.123454101,0.16582795977592468,100,100000000,100,2,8,2
54804,JG074D,309,FAM,#NAME?,FALSE,M21,0,FAM,JG074D.309,UNKNOWN,,7.6188374,608,43,0.7692750314770138,1.9295977354049683,100,100000000,100,2,8,2
54805,JG074D,309,HEX,#NAME?,FALSE,M21,0,HEX,JG074D.309,UNKNOWN,,34.282288,609,43,-0.132904324,0.18210259079933167,100,100000000,100,2,8,2
54806,JG074D,309,FAM,#NAME?,FALSE,M21,0,FAM,JG074D.309,UNKNOWN,,7.6188374,608,44,0.788778549,1.9775253534317017,100,100000000,100,2,8,2
54807,JG074D,309,HEX,#NAME?,FALSE,M21,0,HEX,JG074D.309,UNKNOWN,,34.282288,609,44,-0.143406,0.20041777193546295,100,100000000,100,2,8,2
54808,JG074D,309,FAM,#NAME?,FALSE,M21,0,FAM,JG074D.309,UNKNOWN,,7.6188374,608,45,0.8111320669248405,2.032456636428833,100,100000000,100,2,8,2
54809,JG074D,309,HEX,#NAME?,FALSE,M21,0,HEX,JG074D.309,UNKNOWN,,34.282288,609,45,-0.153553036,0.2180446982383728,100,100000000,100,2,8,2
54810,JG074D,309,FAM,#NAME?,FALSE,M21,0,FAM,JG074D.309,UNKNOWN,,7.6188374,608,46,0.8353922483108395,2.0920732021331787,100,100000000,100,2,8,2
54811,JG074D,309,HEX,#NAME?,FALSE,M21,0,HEX,JG074D.309,UNKNOWN,,34.282288,609,46,-0.1639439,0.23614484071731567,100,100000000,100,2,8,2
54812,JG074D,309,FAM,#NAME?,FALSE,M21,0,FAM,JG074D.309,UNKNOWN,,7.6188374,608,47,0.8552533859686937,2.1408796310424805,100,100000000,100,2,8,2
54813,JG074D,309,HEX,#NAME?,FALSE,M21,0,HEX,JG074D.309,UNKNOWN,,34.282288,609,47,-0.171454452,0.24865512549877167,100,100000000,100,2,8,2
54814,JG074D,309,FAM,#NAME?,FALSE,M21,0,FAM,JG074D.309,UNKNOWN,,7.6188374,608,48,0.8755094004041566,2.1906564235687256,100,100000000,100,2,8,2
54815,JG074D,309,HEX,#NAME?,FALSE,M21,0,HEX,JG074D.309,UNKNOWN,,34.282288,609,48,-0.182689367,0.26839330792427063,100,100000000,100,2,8,2
54816,JG074D,309,FAM,#NAME?,FALSE,M21,0,FAM,JG074D.309,UNKNOWN,,7.6188374,608,49,0.8924658167242167,2.2323248386383057,100,100000000,100,2,8,2
54817,JG074D,309,HEX,#NAME?,FALSE,M21,0,HEX,JG074D.309,UNKNOWN,,34.282288,609,49,-0.191964711,0.28432855010032654,100,100000000,100,2,8,2
54818,JG074D,309,FAM,#NAME?,FALSE,M21,0,FAM,JG074D.309,UNKNOWN,,7.6188374,608,50,0.9138223440069556,2.284806013,100,100000000,100,2,8,2
54819,JG074D,309,HEX,#NAME?,FALSE,M21,0,HEX,JG074D.309,UNKNOWN,,34.282288,609,50,-0.201298009,0.3003762364387512,100,100000000,100,2,8,2
59040,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,1,-0.018648418,-0.006500652,31,100000000,100,1.4913616938342726,8,2
59041,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,1,0.001337215,0.007950897,31,100000000,100,1.4913616938342726,8,2
59042,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,2,-0.018343941,-0.005752434,31,100000000,100,1.4913616938342726,8,2
59043,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,2,0.001269861,0.006037749,31,100000000,100,1.4913616938342726,8,2
59044,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,3,-0.017634036,-0.004007926,31,100000000,100,1.4913616938342726,8,2
59045,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,3,0.00218684,0.002214303,31,100000000,100,1.4913616938342726,8,2
59046,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,4,-0.016359236,-0.000875254,31,100000000,100,1.4913616938342726,8,2
59047,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,4,0.002256066,3.609339182730764e-05,31,100000000,100,1.4913616938342726,8,2
59048,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,5,-0.014015917,0.00488318,31,100000000,100,1.4913616938342726,8,2
59049,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,5,0.000365721,0.001660839,31,100000000,100,1.4913616938342726,8,2
59050,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,6,-0.010174212,0.014323721639811993,31,100000000,100,1.4913616938342726,8,2
59051,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,6,-0.000146861,0.00061175,31,100000000,100,1.4913616938342726,8,2
59052,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,7,-0.005005134,0.027026126,31,100000000,100,1.4913616938342726,8,2
59053,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,7,-0.000739911,-0.000281174,31,100000000,100,1.4913616938342726,8,2
59054,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,8,0.004483915,0.050344359,31,100000000,100,1.4913616938342726,8,2
59055,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,8,-0.000680512,-0.00244031,31,100000000,100,1.4913616938342726,8,2
59056,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,9,0.018928934063626363,0.085841306,31,100000000,100,1.4913616938342726,8,2
59057,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,9,-0.000912195,-0.004034543,31,100000000,100,1.4913616938342726,8,2
59058,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,10,0.039775687069031194,0.13706977665424347,31,100000000,100,1.4913616938342726,8,2
59059,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,10,-0.002329148,-0.003328514,31,100000000,100,1.4913616938342726,8,2
59060,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,11,0.065936686,0.2013573795557022,31,100000000,100,1.4913616938342726,8,2
59061,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,11,-0.004176295,-0.001787602,31,100000000,100,1.4913616938342726,8,2
59062,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,12,0.096645414,0.27682048082351685,31,100000000,100,1.4913616938342726,8,2
59063,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,12,-0.00520685,-0.001831458,31,100000000,100,1.4913616938342726,8,2
59064,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,13,0.12955000075578094,0.35767966508865356,31,100000000,100,1.4913616938342726,8,2
59065,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,13,-0.006971365,-0.000450913,31,100000000,100,1.4913616938342726,8,2
59066,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,14,0.1621258553333361,0.4377310276031494,31,100000000,100,1.4913616938342726,8,2
59067,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,14,-0.007629756,-0.001217028,31,100000000,100,1.4913616938342726,8,2
59068,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,15,0.19314609430082222,0.5139596462249756,31,100000000,100,1.4913616938342726,8,2
59069,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,15,-0.00958701,0.000537566,31,100000000,100,1.4913616938342726,8,2
59070,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,16,0.22219185235894434,0.5853362083435059,31,100000000,100,1.4913616938342726,8,2
59071,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,16,-0.012066105,0.003304903,31,100000000,100,1.4913616938342726,8,2
59072,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,17,0.24720884856158593,0.6468125581741333,31,100000000,100,1.4913616938342726,8,2
59073,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,17,-0.012952294,0.002980875,31,100000000,100,1.4913616938342726,8,2
59074,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,18,0.2670804645221384,0.695644736,31,100000000,100,1.4913616938342726,8,2
59075,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,18,-0.014206161,0.003370404,31,100000000,100,1.4913616938342726,8,2
59076,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,19,0.28496964382498197,0.7396053075790405,31,100000000,100,1.4913616938342726,8,2
59077,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,19,-0.014679247,0.002244664,31,100000000,100,1.4913616938342726,8,2
59078,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,20,0.3000132362853514,0.7765731811523438,31,100000000,100,1.4913616938342726,8,2
59079,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,20,-0.015857945,0.00248831,31,100000000,100,1.4913616938342726,8,2
59080,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,21,0.31462814003764633,0.8124876022338867,31,100000000,100,1.4913616938342726,8,2
59081,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,21,-0.01728104,0.003206261,31,100000000,100,1.4913616938342726,8,2
59082,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,22,0.32734453057513924,0.8437366485595703,31,100000000,100,1.4913616938342726,8,2
59083,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,22,-0.017494433,0.001576533,31,100000000,100,1.4913616938342726,8,2
59084,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,23,0.3377729643142134,0.8693633079528809,31,100000000,100,1.4913616938342726,8,2
59085,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,23,-0.017026354,-0.001375732,31,100000000,100,1.4913616938342726,8,2
59086,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,24,0.3468965097927356,0.8917833566665649,31,100000000,100,1.4913616938342726,8,2
59087,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,24,-0.017838079,-0.001844271,31,100000000,100,1.4913616938342726,8,2
59088,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,25,0.35715302175050206,0.9169875383377075,31,100000000,100,1.4913616938342726,8,2
59089,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,25,-0.019251423,-0.001145246,31,100000000,100,1.4913616938342726,8,2
59090,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,26,0.36721762553477716,0.9417201280593872,31,100000000,100,1.4913616938342726,8,2
59091,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,26,-0.020277647,-0.001197506,31,100000000,100,1.4913616938342726,8,2
59092,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,27,0.3795205597116365,0.9719531536102295,31,100000000,100,1.4913616938342726,8,2
59093,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,27,-0.0218917,-0.000108964,31,100000000,100,1.4913616938342726,8,2
59094,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,28,0.393498907,1.006303310394287,31,100000000,100,1.4913616938342726,8,2
59095,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,28,-0.022355525,-0.001252675,31,100000000,100,1.4913616938342726,8,2
59096,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,29,0.40681993398672334,1.0390381813049316,31,100000000,100,1.4913616938342726,8,2
59097,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,29,-0.023056285,-0.001936566,31,100000000,100,1.4913616938342726,8,2
59098,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,30,0.4254868362009453,1.0849099159240723,31,100000000,100,1.4913616938342726,8,2
59099,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,30,-0.024115633,-0.001924543,31,100000000,100,1.4913616938342726,8,2
59100,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,31,0.4478727111918016,1.1399205923080444,31,100000000,100,1.4913616938342726,8,2
59101,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,31,-0.026123301,-7.21E-05,31,100000000,100,1.4913616938342726,8,2
59102,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,32,0.4767880240834631,1.2109766006469727,31,100000000,100,1.4913616938342726,8,2
59103,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,32,-0.029671112,0.004769292,31,100000000,100,1.4913616938342726,8,2
59104,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,33,0.5080915167984255,1.2879012823104858,31,100000000,100,1.4913616938342726,8,2
59105,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,33,-0.032791768,0.008781711,31,100000000,100,1.4913616938342726,8,2
59106,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,34,0.5417771255041086,1.3706797361373901,31,100000000,100,1.4913616938342726,8,2
59107,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,34,-0.034850174,0.010732612572610378,31,100000000,100,1.4913616938342726,8,2
59108,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,35,0.5772557852483626,1.4578644037246704,31,100000000,100,1.4913616938342726,8,2
59109,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,35,-0.038648233,0.016059670597314835,31,100000000,100,1.4913616938342726,8,2
59110,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,36,0.6125733895992922,1.544653296470642,31,100000000,100,1.4913616938342726,8,2
59111,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,36,-0.043271454,0.022988127544522285,31,100000000,100,1.4913616938342726,8,2
59112,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,37,0.6456448533412746,1.6259225606918335,31,100000000,100,1.4913616938342726,8,2
59113,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,37,-0.047995521,0.030112296,31,100000000,100,1.4913616938342726,8,2
59114,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,38,0.675919483,1.7003189325332642,31,100000000,100,1.4913616938342726,8,2
59115,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,38,-0.052776345,0.037346613,31,100000000,100,1.4913616938342726,8,2
59116,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,39,0.7015865710206024,1.7633928060531616,31,100000000,100,1.4913616938342726,8,2
59117,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,39,-0.056350231,0.042238619178533554,31,100000000,100,1.4913616938342726,8,2
59118,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,40,0.7265791663609421,1.824809193611145,31,100000000,100,1.4913616938342726,8,2
59119,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,40,-0.060733032,0.048700489,31,100000000,100,1.4913616938342726,8,2
59120,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,41,0.7481119813844463,1.8777235746383667,31,100000000,100,1.4913616938342726,8,2
59121,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,41,-0.066120082,0.057111311703920364,31,100000000,100,1.4913616938342726,8,2
59122,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,42,0.7704470657136127,1.9326094388961792,31,100000000,100,1.4913616938342726,8,2
59123,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,42,-0.070369067,0.063313484,31,100000000,100,1.4913616938342726,8,2
59124,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,43,0.7910802020248898,1.983312964439392,31,100000000,100,1.4913616938342726,8,2
59125,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,43,-0.074032865,0.068379983,31,100000000,100,1.4913616938342726,8,2
59126,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,44,0.8124942629511477,2.035935640335083,31,100000000,100,1.4913616938342726,8,2
59127,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,44,-0.078664732,0.075325221,31,100000000,100,1.4913616938342726,8,2
59128,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,45,0.8353771296602595,2.092167615890503,31,100000000,100,1.4913616938342726,8,2
59129,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,45,-0.085356172,0.086267479,31,100000000,100,1.4913616938342726,8,2
59130,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,46,0.8601071853052161,2.1529388427734375,31,100000000,100,1.4913616938342726,8,2
59131,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,46,-0.090007388,0.093250267,31,100000000,100,1.4913616938342726,8,2
59132,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,47,0.8823739666242016,2.2076568603515625,31,100000000,100,1.4913616938342726,8,2
59133,JG074D,333,HEX,#NAME?,FALSE,N21,0,HEX,JG074D.333,UNKNOWN,,38.594143,657,47,-0.092427653,0.095903434,31,100000000,100,1.4913616938342726,8,2
59134,JG074D,333,FAM,#NAME?,FALSE,N21,0,FAM,JG074D.333,UNKNOWN,,7.6047034,656,48,0.9030088493192618,2.258364677429199,31,100000000,100,1.4913616938342726,8,2
